BIGau,LGdija,BIGpf
0,-37.03499,5.6038
-58.29544,74.71482,88.69117
-11.41079,0.639,-10.98785
74.76302,-9.95361,5.4974
-22.51986,-4.18458,24.65254
95.46545,-64.48793,150.32707
127.86292,25.39775,-87.95463
5.35835,87.70646,21.48647
160.84873,-45.39174,42.65665
-22.76507,-25.4727,-203.6765
-98.10536,-10.36014,-98.41992
97.06774,-10.7084,-112.36106
-174.69409,-204.88685,31.98702
185.05912,-83.56943,20.23339
-67.81914,21.82377,-212.75821
44.46294,26.84558,-113.52745
-42.36033,-22.37614,9.3163
48.60094,11.71656,170.33339
124.48049,-28.31594,-23.92813
55.19704,75.23188,-155.72156
-4.98902,10.54518,146.71441
-35.08457,13.21783,35.91705
-21.1876,-84.45776,-90.35579
36.25856,2.77399,48.42358
-60.60021,-35.70587,136.28367
-38.82216,30.52469,-35.14202
18.43271,37.47906,113.18706
63.90528,-4.1186,56.92014
47.07031,-17.17445,-140.80247
8.95555,25.06704,-14.62765
-8.95555,0,166.72517
20.86764,46.96037,2.81918
-23.35857,-16.95848,-88.25691
-50.1211,-8.83109,-49.1714
18.61229,12.57585,-166.0304
-38.31738,4.41708,68.96088
-69.42326,75.31217,73.73598
35.87113,10.65643,-94.60839
-64.26493,2.00995,79.96101
59.15859,-61.95366,95.77213
1.02175,-12.82459,17.18846
-1.02175,6.41703,0
-16.38076,63.37011,-31.56432
-134.37692,-6.08699,-17.31409
-7.94199,22.36382,-180.05952
10.05741,8.59805,-85.21819
-52.1266,14.8709,-124.71625
7.48507,61.87064,395.77299
-59.16177,-1.52624,65.91201
55.95546,38.11069,-162.26364
19.20244,-4.1747,73.18921
-29.3714,15.11993,0
35.22191,-17.07103,34.69748
-3.72214,-11.63294,25.84239
27.04572,13.23978,48.39779
-50.51539,8.39186,19.77279
10.68376,-5.15701,-16.94259
5.33204,-72.84857,45.03418
7.9858,26.48237,36.24951
-170.86532,-30.40217,-5.55719
-16.62904,-102.29225,-8.34914
26.57598,22.45468,-30.75159
-44.94177,80.16435,-113.69615
-12.84648,76.1205,85.54994
-87.0087,28.59775,-111.54703
36.93727,13.76298,-11.6044
-1.6979,10.52594,14.50066
133.2279,-3.83591,88.83932
-66.93927,96.62839,-34.17417
2.78662,-18.47193,-20.05983
-5.57503,-16.96085,22.91797
-8.37598,-32.85818,-20.0466
12.27925,11.71541,-28.79947
-31.32483,-30.16354,-8.67722
52.45301,36.16669,37.47669
-34.52545,-20.9007,104.9277
34.52545,-25.79116,164.94178
30.95011,23.89431,69.57423
-13.23733,30.04871,-69.57423
-12.16977,-40.22453,-65.22693
-13.8708,-12.44687,54.42358
44.78157,36.24351,40.37474
-7.15613,-6.01586,262.50132
-54.88699,-26.70989,-78.8954
0,28.28789,91.4873
10.03119,-41.32165,94.52372
-15.05548,-7.97949,0
0,-28.90315,70.77729
161.73137,71.24695,45.75365
-49.2507,98.05553,-43.33351
29.83362,7.72588,64.8392
-14.07763,41.84548,7.14496
24.33635,18.04039,75.49035
-7.0165,7.93141,46.52369
97.21424,7.59277,55.17844
-22.24169,7.60109,-27.50159
64.29425,47.35718,54.83012
12.01513,75.56928,2.26963
-5.74222,12.35648,-9.08566
67.89634,53.76881,-91.91761
-67.374,4.06735,4.64238
-90.24489,-21.51544,-6.96543
34.52491,105.71734,41.62599
-112.00269,-90.29402,-25.39066
64.66042,11.88718,-27.86926
58.43806,88.07104,-39.79013
23.68167,26.05469,25.78814
-42.72043,-6.79056,18.6593
-98.63444,-3.96272,20.89633
67.25041,42.81442,-48.91542
-29.46196,-21.91519,-42.37053
-12.91903,45.38553,-23.71904
-42.25426,20.28752,75.44936
40.09734,-28.9375,-32.84793
35.45281,-20.16409,-23.61585
-32.75683,-37.47068,25.97039
1.61678,27.92333,-92.78625
-7.55014,-12.37484,-19.28059
-53.76815,35.09022,-31.51467
-1.09311,106.37743,-14.62272
-79.99299,0.272,-96.267
37.14547,12.51994,9.97232
70.09318,-17.1611,81.40947
37.32051,-36.48588,-171.99561
-42.21213,13.18588,-89.91925
70.12733,5.7782,-86.52093
-18.23192,-18.68979,99.48108
18.767,14.29827,-46.83868
-17.15522,-6.8792,-55.29134
-4.83714,11.81691,247.20526
29.47651,59.91539,39.86667
44.63607,36.3616,59.12211
-47.3075,7.24355,91.99447
-13.91799,-38.47157,-21.61271
6.42923,38.20491,19.2166
17.09823,-21.21322,54.77875
28.70149,-3.14018,9.45661
-14.85857,-16.65789,-7.09052
-34.15457,-19.69558,65.73231
11.2366,69.66887,53.25992
-21.42817,4.04682,-41.62599
1.07392,23.93763,-20.96357
0,63.64893,16.31374
41.1454,55.95526,-94.05771
7.43928,9.91004,103.3524
49.62213,-10.44289,-56.06892
-28.43699,16.68926,37.45959
56.16747,-67.87042,-2.33178
79.07288,-108.03776,16.29625
-30.83761,49.80639,32.41019
-23.27276,21.35413,-11.54732
-0.519,8.24284,29.95941
0,128.87464,-48.49922
28.43097,27.52904,-6.97289
-30.50596,-81.27633,39.36581
20.70538,20.59028,-44.02062
5.16096,-60.76623,-13.99446
107.9934,-0.78,-113.60939
43.05433,-97.09914,-24.04737
64.28249,-65.22121,-7.24025
16.65655,57.39063,116.77208
-62.54618,-13.2605,39.79013
0,-10.29716,2.32928
115.03541,125.31087,87.59952
-38.81988,-96.06893,-148.57059
48.47087,-9.45254,46.97661
111.35146,-87.70155,20.97482
116.35032,-9.39402,34.73448
-203.66771,2.76391,2.30578
-38.51861,43.17598,-55.67954
40.91472,61.40609,30.24833
33.40743,-11.33581,23.12543
0,11.06987,20.70812
23.70609,97.3949,29.73848
-28.46288,7.64613,40.84304
0,-13.9848,-22.64314
-31.04675,-23.0532,29.41313
0,-28.14256,33.69253
73.2001,28.70356,-31.43821
-1.88578,13.2185,31.43821
5.18392,-7.81795,33.43315
82.57419,-100.06762,52.9634
30.85178,-26.56853,19.69593
-19.77518,-72.47554,-4.36916
38.09021,-10.59029,-187.59079
-56.56693,19.36007,47.66279
-24.13785,33.87712,24.75902
-166.05307,104.70689,15.68256
4.83355,-4.02742,-11.19605
34.64366,28.03862,-24.73338
-20.1752,-36.06677,26.9749
-78.70862,-6.33453,40.15078
117.05716,-19.04015,28.76866
-19.13195,80.21471,37.33528
-2.39743,30.56448,-10.94769
7.18832,-20.35862,-4.38681
29.11056,47.33122,24.07282
-37.25822,1.95714,-17.49426
28.6885,1.67948,0
12.84825,12.01425,6.56861
-14.75494,32.26612,13.10749
-54.69534,25.15112,32.59669
28.87287,28.61587,45.2282
-14.41244,0,25.63477
9.13343,1.40692,27.60131
-30.84217,22.87953,29.52961
-107.7223,44.01562,-38.00365
21.75928,-10.27677,-197.39127
15.2652,-20.19754,-37.89096
-12.30645,40.30158,53.39754
35.3486,-25.21591,130.69025
54.90399,17.87417,23.53905
-23.72274,-50.66517,-12.82367
-15.07546,-15.77688,40.47905
4.86877,48.28272,27.48039
-28.31516,-12.79797,66.91237
11.25053,36.04819,-39.60476
18.52421,25.08331,29.21742
-22.43413,-22.54896,72.195
6.35184,8.46074,20.40861
17.05506,-5.34357,14.22918
4.8606,49.9579,36.37667
55.02971,4.18105,113.2229
10.06144,23.07193,37.09438
-30.25451,22.67318,9.70925
2.89048,-38.61688,-37.01119
14.42361,-34.82598,-98.93241
23.93341,3.92244,-30.12459
-9.07916,3.09324,-64.9728
-6.22301,23.46137,-137.15702
-1.43735,15.01939,-16.92333
28.65695,44.749,172.45242
15.20674,33.94157,24.37581
-5.69629,47.45245,-16.23533
50.53013,7.82481,2.03274
95.198,-25.38468,157.65234
5.96716,-17.63117,-37.39699
-33.15241,33.85451,-136.54395
-10.18059,46.41827,-30.70678
-42.83385,-3.7348,-30.92544
-28.16446,72.84047,-54.13136
0.942,72.93527,54.13136
20.66731,-18.11931,0
-8.44292,35.9213,-45.75942
-23.53905,-9.78934,-42.02205
-63.72113,24.41603,-159.11577
40.05379,-74.46533,15.30362
-10.93044,18.21916,-59.32777
-2.37983,66.23741,-46.71074
-5.71691,4.34592,-117.87421
37.97134,-19.96937,-69.4886
-14.20038,40.62908,9.32964
-3.79462,-32.93892,186.96928
10.90061,-43.27707,39.98648
-50.94561,-58.36542,-55.63674
0,38.66027,75.49276
3.35122,-85.6113,-22.06786
88.58143,-14.87913,2.21184
5.62315,-4.25817,-31.06872
9.82303,-64.14137,-40.27489
-73.50717,-27.6575,-86.27147
12.81176,7.07571,99.73798
17.96757,45.38453,64.50587
-3.30424,54.76509,-60.0263
-40.8014,7.15261,46.75864
30.87358,-77.91252,19.88632
-3.788,-62.01671,6.60859
19.85026,-3.93245,-37.58235
11.3024,-5.60431,-2.22089
-24.52582,-55.08538,39.80324
23.11463,129.12555,-106.96351
7.9907,29.69621,95.9436
15.00155,-32.45366,-6.62539
-20.64052,6.34119,-42.19719
-8.94337,52.6198,-2.2323
-13.68601,-18.28498,20.04954
0.945,9.56196,11.09877
-43.69579,71.20775,6.64567
-5.25404,2.94454,52.80241
20.50249,-1.3322,-8.75594
14.24696,-153.26746,-84.0739
0.474,4.17287,48.87253
0.948,-59.02983,-15.49078
36.81284,-59.82574,24.3179
-2.8207,-18.8845,-11.03671
-24.05025,64.05166,11.03671
15.10591,-168.51913,15.40443
54.32264,-104.95816,-4.39569
-12.58353,-204.56624,102.14051
144.58695,-1113.16239,-91.15961
-153.46393,248.21502,15.32677
25.18197,419.7968,39.1651
43.02958,-169.05459,32.36992
-10.60211,0.735,-8.60842
41.33982,-363.98349,-36.77734
-9.15268,125.41467,28.15182
31.95034,0.776,-8.64268
-46.17523,210.03148,-23.85644
-33.6825,121.95058,-2.17528
4.62951,44.56098,-74.61534
-46.98642,-110.41332,-28.87164
17.73776,-40.53187,-94.61146
-80.87129,88.65851,-20.54485
23.19272,-58.04685,-41.38359
32.91907,-132.46207,-39.44994
-49.47265,-50.69039,71.6712
33.98474,48.40427,-9.1817
5.63836,137.31899,2.29725
23.41468,-56.19387,4.59085
-26.70284,31.50908,-64.71778
23.43237,-60.24252,-58.61013
-8.4211,38.03775,56.28085
13.55929,-99.15059,-16.34004
5.13213,41.59386,83.3871
34.36847,21.3938,-34.55026
51.50524,90.4019,-16.218
13.69295,-36.82743,-20.94111
143.4333,-178.49738,-25.73258
-41.64439,20.77024,-11.74722
27.51236,15.60083,23.46275
1.76902,-173.57319,71.93928
-43.1032,-23.99904,-30.02314
-45.79124,110.26295,-115.06718
28.33979,132.63949,-40.64443
-0.897,78.66346,111.45488
33.95037,-108.82316,-9.37495
48.67335,27.06708,-47.18074
54.65646,150.46776,-211.41864
-63.46568,19.32522,-206.54231
-55.01965,73.17618,-178.59362
-79.30894,-111.55191,-32.7771
31.717,113.37716,-71.87724
-9.03839,33.02935,-118.68252
27.05893,-26.1092,396.70431
-13.50839,59.27903,7.8369
0,-12.94651,-31.43279
0,-124.92236,-26.3689
37.71812,-36.09172,132.83805
-14.33021,51.99959,-10.27309
0,-25.17151,-49.13178
-32.41691,167.89199,250.11362
-45.42871,34.87897,39.10388
53.55565,13.44731,-7.30521
18.90392,29.92517,-106.08118
3.59144,-308.22943,-20.02514
0,76.175,-142.82257
-31.52623,-37.17729,-31.22562
13.53928,-8.61087,-10.45863
-4.5084,-19.49378,159.34484
-9.93499,89.63955,-66.11168
-44.53409,17.26132,96.2886
15.50239,-61.28907,5.00916
5.00366,-130.2248,-25.1038
-4.09347,0.393,-17.6594
-9.11044,55.56738,-43.18846
0.456,96.88089,20.37749
-59.682,-58.08589,-12.72472
-44.13836,-21.42161,-84.93141
12.59028,42.73808,64.49398
-78.46503,62.95172,-5.12442
-50.54984,-30.245,-30.87415
30.59098,18.47472,30.87415
-101.1938,-63.50741,50.97412
-21.01468,-2.25717,0
-15.21345,-29.655,35.32921
3.93116,-33.68304,94.46961
-34.51888,42.72105,-59.42549
24.6843,106.6156,-72.90788
-4.92565,-1.10688,-5.07353
29.47045,47.82484,-92.35198
13.68474,49.44781,-20.79212
5.85171,-10.79515,-15.65967
16.05167,-31.76025,-42.0373
-42.44669,61.17781,65.50569
25.42028,55.05227,-20.85452
-30.3259,-2.49117,-5.22931
-65.77723,1.76739,-36.78257
-36.53129,-47.90911,-144.86767
-16.61554,12.12351,-38.36065
-43.60219,102.69132,62.84333
31.98396,-2.41153,-79.3879
-4.04842,1.71966,-13.83545
2.02468,-16.3854,-47.37298
27.24123,-11.86543,25.14417
41.04231,-3.14566,-61.72248
4.48111,51.85429,22.54616
1.49268,-14.21402,11.22934
58.3087,-102.19414,140.68565
-5.89407,19.14273,78.01102
4.4213,32.08545,-190.74969
-0.491,-5.6387,24.99943
39.10828,35.722,87.73924
-6.81858,45.45612,75.34418
-25.91059,2.76806,79.30126
62.31437,-42.29547,-23.63871
-13.07023,-2.08043,-106.64612
15.48634,3.13078,203.01526
42.78324,-92.92312,25.68278
-20.61794,-97.47791,17.888
20.13956,1.79917,17.81462
9.55754,40.54643,-30.58424
-10.99299,-44.16748,25.5018
30.52044,21.76853,0
0,-16.32713,-17.83553
-31.95636,36.92187,-56.53617
-36.05321,137.30189,5.17017
-25.6593,1.05313,64.11313
21.31273,58.61301,-46.06585
-5.8022,12.03441,252.37898
19.31059,29.09715,48.28226
-13.99161,-6.13774,7.19626
9.65421,-214.32165,42.92896
57.00302,17.91389,16.58067
16.15009,-12.5471,35.31826
-10.4432,-18.68253,-116.45256
4.75002,-30.71203,-70.42111
-30.01224,4.35081,149.19061
-54.35667,60.09162,-14.21587
15.46221,44.76927,23.66733
-30.97968,18.70966,46.95121
31.94424,6.68526,-77.74397
17.3256,-14.08286,-69.4886
-29.88166,-19.08352,2.41476
0,23.31531,-210.20346
-30.08869,31.95575,57.89001
-25.88728,-46.7744,-42.71372
15.64851,-34.43078,47.71135
-20.05983,-27.53916,86.54033
15.66438,-21.92727,-49.24026
21.93288,13.65519,-19.8535
23.75717,-82.69316,7.4557
18.33487,4.74717,-2.48381
-14.46846,49.47997,2.48381
36.08117,37.10586,42.0089
13.87141,-46.14784,24.52262
-6.69101,-77.9159,-81.45574
37.14791,16.95055,4.98044
-28.54707,-13.61297,-70.25136
22.37777,-24.7814,45.29184
0,46.83383,12.49769
-31.93531,-2.56776,-7.4943
-6.2237,11.78589,42.29771
-11.99378,-22.71584,-27.32202
33.49946,162.69049,19.88759
11.90175,69.76215,17.32725
-29.09777,-24.39211,17.25839
104.03893,39.72516,-37.06661
-1.40208,8.1695,-59.97257
-1.40253,-43.36882,27.59027
-61.68993,101.03777,-10.01256
-22.82512,-19.871,-65.65042
20.45309,17.30944,-87.3758
-82.39675,-4.77598,-78.58378
-24.24878,51.5541,104.46553
53.16972,14.14359,-78.11262
18.21748,-76.38511,34.02143
-35.06461,20.23413,-55.09095
37.93408,-41.66737,-120.4592
-24.45115,52.28459,-29.96085
-30.39567,87.71042,147.77916
-6.78358,-7.8972,-18.53134
-44.35345,-10.78842,-96.57347
0.49,-70.48698,-40.88149
5.38493,45.91589,-21.96184
-101.97034,-18.15669,-97.41073
29.94802,40.19378,-76.66725
2.98347,-20.59028,-63.48604
6.45717,54.72548,43.38642
-6.95428,-57.61959,77.01976
40.57469,-15.25651,130.89699
-14.80046,-33.97276,-102.71425
-25.77423,10.62706,-195.35056
-29.93082,-38.57482,-17.66624
11.99709,24.27579,-83.40617
57.03064,19.04808,95.19164
-16.28884,32.40537,29.32452
-34.25719,-23.64047,238.80843
5.97722,-42.51126,-131.99749
84.29339,27.5366,120.91854
-0.488,-49.68812,197.87196
-24.97219,-53.61237,-2.65056
-36.49141,22.78233,-88.38861
-72.90846,4.48353,-24.4215
16.5867,-42.65467,54.08469
-1.00345,60.12553,-2.6883
40.45553,95.71025,42.81434
-21.92908,3.62996,-61.67917
-18.52645,1.44706,-128.83141
13.52709,5.80378,-98.48369
-10.01602,-15.22851,-65.95553
-2.50762,-15.2821,65.95553
-8.53675,-24.10624,170.22393
-62.7809,-58.65331,-52.30868
14.25587,-95.00805,8.30127
7.61787,11.00279,13.80028
53.45541,-3.79239,-66.64496
-30.17692,-71.45654,25.11186
24.15829,37.19668,-33.51485
-36.79416,9.54972,-5.61104
15.66301,2.2931,27.98299
20.62922,-23.69649,44.4011
-16.09245,-55.89442,8.27491
16.09245,-1.94254,-16.56561
4.01381,80.76207,-5.53594
12.01923,-34.03363,-103.70868
-10.515,14.18799,8.50169
0,51.36018,-34.10707
-54.48301,-6.81303,14.24385
0,-14.04297,-25.67265
26.82244,-63.17576,-28.7043
-16.6813,111.93854,-84.33168
-3.03986,22.49564,-164.58185
-12.18076,1.11437,-24.46736
10.153,-5.61682,97.05309
11.64668,11.96118,-90.92331
-102.33614,7.4669,93.92155
10.85931,22.30313,20.9299
10.83222,36.54021,243.59346
-27.39059,-17.31827,-143.34452
-38.53478,12.1673,-97.26717
-64.81734,-35.47758,47.43195
10.60549,13.33548,90.45089
-100.1871,6.27849,-140.86461
-31.54959,-21.84749,26.7625
28.29645,22.22142,-141.61394
-55.13019,-11.46097,6.12114
19.73073,-5.91912,-18.38935
-18.63222,6.66885,-9.22396
33.91661,69.78046,-58.87778
-19.66125,-13.13489,-175.07828
-7.67015,-15.7526,-101.8823
27.3314,-6.60631,3.32411
-33.36746,9.18417,-159.05042
90.20955,2.55573,20.63161
1.61318,86.69858,95.00571
30.53708,17.5564,216.04632
5.33531,-5.01175,-15.99613
-9.07394,-61.31137,175.87719
3.20473,14.51864,30.67064
9.60003,-0.366,211.74745
57.15876,14.81642,83.60391
-16.32985,39.14445,-174.78998
-2.11156,-45.64201,228.70505
10.02076,88.34108,-231.67865
-20.59398,4.59698,-68.96088
-50.57731,-26.25422,-378.70993
22.96588,6.03895,29.57749
-2.66422,-16.37663,48.85254
1.06588,-49.11825,86.5732
42.42226,18.34058,53.63676
9.48817,-2.50562,-85.50003
-15.82515,4.66656,-45.00501
40.50253,11.83581,99.03429
89.64459,27.11859,47.12102
-24.68758,-49.38534,43.52308
-4.12827,-43.03887,6.18213
-23.29495,5.82174,-81.06234
25.35958,-18.92363,18.84144
-17.5807,-7.28453,37.43941
12.41729,-98.99932,-9.32964
-10.34528,-4.09899,98.49766
48.40994,25.35161,-114.09173
-1.53669,-81.44282,-72.46286
-18.99737,29.44827,-122.43534
-43.95992,21.0242,100.13927
-18.7533,7.49005,-202.64216
25.50547,24.58829,284.88538
8.81395,30.36964,34.33176
51.4878,14.12776,317.62574
-11.78826,41.71698,-31.90157
-5.13533,26.74149,114.89942
22.03895,-26.01826,81.44138
-5.11537,-19.88114,8.33846
48.35441,64.85633,-84.11389
-12.67274,52.03725,33.8413
-52.60525,8.6193,77.95238
6.16166,-24.10428,-83.57432
-35.54954,3.60797,111.07881
2.58586,-7.92932,59.90364
5.1671,7.92932,-16.25558
-5.1671,-18.76172,99.28697
-16.05718,-2.54435,-5.30922
-70.09964,35.90999,97.18516
13.16444,44.13912,-107.82312
-1.05169,-13.23279,362.54775
17.84415,-2.86808,-365.21131
27.67048,-8.59552,50.33051
0,17.19408,31.48977
0,-12.53272,88.0007
-46.04056,7.52397,5.1214
-27.43699,32.45408,-51.4878
0,-28.16624,120.04199
14.26776,-48.19044,30.12459
-23.80571,66.39661,-70.61854
-22.33702,25.57125,85.60284
-9.60829,7.42836,32.2897
-41.88332,10.22044,41.86597
22.06594,-12.35851,-7.35885
-7.52211,26.09936,109.0945
3.76269,31.16441,7.17645
15.01823,7.32222,73.4704
-43.58856,-2.79075,93.00023
8.10503,-19.56602,16.07224
2.69832,47.02459,70.47068
11.85273,0.698,4.50747
20.39701,-7.27954,-95.65341
20.83464,-33.09576,-367.43126
9.05058,73.83966,52.31026
-43.83071,18.16958,141.28604
21.97065,47.99536,-96.94476
-70.04902,59.84677,4.89898
-62.92251,2.33644,-111.58622
0,33.89547,-65.80345
-13.24743,-7.62713,120.71498
-18.83663,-8.29183,54.2259
-12.23209,-4.65482,-49.2682
-23.44827,-19.00611,-37.32144
34.56978,48.50756,79.23494
-5.00115,-7.27783,-51.83457
35.9907,-37.54524,-24.90227
-46.56764,-69.67163,-70.49572
-57.22604,-6.78738,120.1583
-4.52037,-2.37904,-42.17689
-35.19331,42.96398,202.14718
36.889,14.11466,18.99596
-43.73368,25.08587,54.15507
35.2486,3.00656,7.01418
36.64954,-80.072,-178.8454
41.90716,10.50271,-2.43507
-23.41817,-84.12265,58.06809
24.53018,9.31204,16.7913
-40.21274,15.46942,2.39347
-33.23196,-29.61924,30.99562
-1.69657,43.67303,103.29653
28.19006,16.4152,-37.27873
9.54309,39.02784,25.66346
39.0756,-7.78515,-86.93228
42.58094,9.14753,56.5864
-34.25315,-7.7827,-4.68747
22.1297,-17.64312,-4.69254
-11.05076,45.641,122.6706
27.57435,0,58.93439
-23.15067,26.82675,106.74442
-38.86082,37.58552,15.34999
54.3083,-91.0647,105.95711
13.19711,-56.52552,-178.80109
-30.30294,7.19229,118.57108
6.62961,-5.82964,-2.1666
17.07979,-38.87835,23.77333
0,28.59991,81.13899
-45.88147,33.87464,-133.17689
-87.56913,11.39806,62.80109
8.49725,-0.343,129.20711
-5.66299,23.31452,-131.35761
25.4255,21.11778,-51.93419
13.49965,-12.45425,101.12838
-41.19241,12.45425,-92.42944
15.28111,-24.24316,-41.47604
-23.79391,24.24316,47.98883
-8.52952,-5.52452,121.92273
39.66187,18.28135,8.42881
25.30697,15.13533,2.10465
33.51485,-44.50578,-74.27646
-45.30642,76.97979,84.78444
-11.82367,1.35634,109.84889
-13.5523,76.61961,58.95031
-0.566,13.68587,216.60152
1.13112,-17.37439,375.16361
0,58.21116,-630.29723
-5.09237,-12.23788,-147.09209
26.52791,-28.70806,165.38676
-23.13234,4.09201,-44.85711
4.52331,53.99745,-55.69277
-76.39402,-0.341,-105.05942
0,-6.90018,50.74579
-1.15045,-21.81474,-184.65127
13.2118,-16.58748,65.30867
-4.01673,-15.99546,102.49313
-29.37742,-5.35709,-119.81297
29.37742,-10.02128,-127.67813
-24.75603,-9.40341,70.9068
12.68351,5.71033,-53.07127
13.22054,15.39143,118.51115
-12.06933,102.34254,6.49008
-40.47508,42.84889,89.85724
8.12525,-18.44103,40.04685
-30.25644,15.86682,-121.26571
-22.24454,13.54159,15.07595
-53.14343,54.13004,85.15851
-68.86579,1.59721,69.02008
56.9673,-41.87722,-411.02284
-35.89231,10.25807,139.16569
25.15573,-2.2386,-39.94561
26.19827,19.51394,8.90861
-44.15176,-31.84694,94.63087
-3.59962,8.06245,-10.89824
-4.80414,18.31267,-19.68601
1.20153,47.17189,71.74991
44.22467,-64.52157,81.1789
-3.56905,27.2601,-12.71727
109.2992,27.74699,-171.01269
3.48039,7.92731,72.25636
-73.09067,-6.0262,-26.13616
-99.60909,9.35515,-137.60097
-14.5047,-26.46047,18.00187
28.96112,-0.312,195.39413
4.80813,-49.48105,72.38409
46.0081,19.923,-132.91392
-11.30743,-11.35086,193.71404
26.14092,-12.29375,-286.12061
-8.30051,-14.01975,-49.1997
45.45773,29.97211,-2.24965
2.93541,86.43125,91.29315
54.81969,-35.28972,117.38403
17.92816,25.84524,49.04925
-28.95307,-37.34304,-96.49003
29.53017,-81.3307,49.58492
-38.25387,-32.29076,2.14308
121.69767,6.7055,110.00741
21.45784,10.38281,-103.58451
-22.02395,44.6028,95.22063
-3.39824,25.75915,-82.40327
-51.29522,20.68786,36.11176
11.45141,31.01109,-81.13899
-45.98793,9.74625,42.89363
-57.59264,28.13936,-6.4071
-2.3431,-2.26146,27.69609
12.87146,-14.87332,-23.42364
-11.69975,67.14583,-105.90437
4.0985,-15.01545,10.92565
15.77236,53.41131,-85.95807
-5.25109,-37.43811,-174.87683
-8.18101,-3.1933,-46.59857
12.26574,50.09863,-56.5864
21.52713,37.03765,-42.92896
-51.96299,-0.313,-45.77904
-16.47732,41.69207,91.08055
8.24647,-32.01247,-66.92618
8.81817,26.75334,59.80465
-5.87679,6.80952,-16.66246
14.67708,-13.33511,-43.14219
-51.88483,67.4625,-29.00141
-2.37319,6.7308,50.62607
-15.45745,-21.11295,21.51752
14.86395,42.71617,89.69444
-47.14476,-46.09667,-25.77423
16.76815,-9.83295,23.43743
33.34331,15.96119,23.31162
17.75774,8.89401,66.90459
-32.01639,-22.08287,-66.90459
16.0377,13.49586,27.80977
-4.15224,-66.70476,64.20521
5.93056,6.54148,0
-2.37125,44.20322,-64.20521
-47.69894,90.71751,-44.11476
-21.03416,-3.62243,-23.39954
0,17.44883,30.39489
-7.83871,-26.56593,0
19.26989,2.42036,44.04412
-19.26989,14.49392,0
-4.83086,23.44995,4.61035
-10.28346,-11.70915,45.83625
19.93982,-39.56345,52.1205
-12.0738,-20.66369,29.18506
4.83355,4.26563,75.41565
-15.12274,-8.23034,2.1984
3.02876,4.57433,-13.20714
-1.21125,-44.72964,35.13018
36.19142,-23.77716,-30.72334
-69.63393,15.76306,52.53626
47.95529,20.9288,-17.44157
11.45499,-0.307,-70.4753
25.21485,-5.53056,17.72633
0.599,-5.84546,-4.4248
25.06585,2.15451,-75.91973
29.06181,-36.46248,40.35806
7.67774,7.7507,15.59407
11.78547,14.84268,13.32193
-29.52387,35.35559,59.44808
0,-3.36942,58.64531
0,33.57711,-25.96686
-11.86598,64.87201,25.96686
5.93704,25.98394,4.31276
2.37255,3.86934,-41.14514
-38.11715,18.68716,-19.6267
-1.19657,9.17349,32.66206
-11.98385,-9.46973,32.41825
-10.21234,-18.70409,17.19129
25.18699,-21.22343,46.92815
0.598,-310.75849,88.20597
61.73782,146.45607,-62.82093
-20.67932,-30.58707,33.61754
21.85803,8.09003,-39.94991
1.17839,64.49088,-29.67373
-34.89753,9.60367,-94.60254
-1.78196,-42.56924,-48.08544
13.05079,-6.0222,-8.8003
24.21778,-9.71185,-22.07908
-0.589,-65.22361,-53.4523
46.8752,-28.356,86.52897
