,y,m,d,lgrpf,lgm3,lgm1
0.0161919,2003,12,5,-0.007426413,0,0
-4.4751347,2003,7,25,-0.00798725,0,0
3.7239863,2003,11,21,0.020249186,0,0
-0.1760507,2003,11,18,0.022358822,0,0
0.1376005,2003,11,19,-0.004723491,0,0
-0.0935209,2003,11,20,-0.000792267,0,0
-0.2651514,2003,11,24,-0.043326595,0,0
-0.0166258,2003,11,25,0.00043787,0,0
0.4686181,2003,11,26,0.009237585,0,0
-0.1318042,2004,7,1,0.105143196,0.014828567,-0.071003659
0.9789171,2004,7,14,0.024306348,0,0
-0.069965,2004,7,15,-0.002125253,0,0
0.3380158,2004,7,16,0.005083241,0,0
5.34E-03,2004,7,19,0.004086768,0,0
-0.0641736,2004,2,11,-0.088031804,0,0
0.6216838,2004,2,12,-0.000255543,0,0
-1.4865178,2004,7,2,0.052994738,0,0
-0.3563181,2004,7,6,0.01402508,0,0
0.563281,2004,7,7,-0.006288637,0,0
0.615036,2004,7,8,0.013673667,0,0
0.1230373,2004,7,9,-0.004002742,0,0
-0.0160286,2004,7,12,-0.005028384,0,0
-0.5864208,2004,7,13,-0.000660189,0,0
-0.0704716,2004,2,25,-0.043512061,0,0
-0.7662609,2004,2,26,-0.002074173,0,0
0.2861918,2004,2,27,0.00787775,0,0
0.4529342,2004,3,1,0.008326909,0,0
-0.4639068,2004,3,2,-0.00236287,0,0
-0.5799885,2004,3,3,-0.010309434,0,0
2.7472292,2004,2,13,-0.015309293,0,0
-0.1568796,2004,2,17,0.007845533,0,0
0,2004,2,18,0.003196973,0,0
-0.4952581,2004,2,19,0.006686261,0,0
-0.4848931,2004,2,20,-0.004852503,0,0
-0.620624,2004,2,23,-0.015523257,0,0
0.2979269,2004,2,24,0.002898248,0,0
-0.4503875,2004,3,15,0.034510851,0,0
0.4773707,2004,3,16,0.000463742,0,0
0.0269664,2004,3,17,0.008036342,0,0
0.8542023,2004,3,18,-0.002853081,0,0
0.1319644,2004,3,19,0.001714097,0,0
0.591527,2004,3,22,-0.011205985,0,0
-2.7526419,2004,3,4,-0.005535489,0,0
0.7958858,2004,3,5,0.007287386,0,0
0.0652176,2004,3,8,-0.00811789,0,0
0.1788449,2004,3,9,-0.003457682,0,0
-0.1354209,2004,3,10,-0.002160076,0,0
-0.1957509,2004,3,11,0.008104523,0,0
-0.0490759,2004,3,12,-0.007023142,0,0
0.1361853,2004,2,4,-0.038760589,0,0
0.032621,2004,2,5,-0.000262493,0,0
0.5078894,2004,2,6,-0.00794948,0,0
0.1822517,2004,2,9,0.004654862,0,0
0.2772669,2004,2,10,0.013544314,0,0
1.148675,2004,4,8,0.040026703,0,0
0,2004,4,12,0.008109228,0,0
-1.217826,2004,4,13,-0.007291458,0,0
-1.0943517,2004,4,14,-0.005756997,0,0
0.0545596,2004,4,15,0.009938523,0,0
0.2826103,2004,4,16,0.001960701,0,0
0.243091,2004,4,19,-0.003698113,0,0
-0.6786414,2004,4,20,0.002084062,0,0
-0.4510191,2004,4,21,-0.022154829,0,0
-0.0497886,2004,4,22,0.011751368,0,0
0.2428699,2004,4,23,-0.00296772,0,0
0.2743499,2004,4,26,0.006032786,0,0
-0.0821232,2004,4,27,0.006529114,0,0
-0.4406323,2004,4,28,-0.000810791,0,0
-0.6975648,2004,4,29,-0.001742524,0,0
0.2803718,2004,4,30,0.000814048,0,0
0,2004,5,3,0.009537741,0,0
0.3063327,2004,5,4,0.008664797,0,0
0.1440631,2004,5,5,0.006524215,0,0
-0.5623275,2004,5,6,-0.002200635,0,0
-0.7574767,2004,5,7,0.006133895,0,0
-0.6665672,2004,5,10,-0.011014906,0,0
0.0289433,2004,5,11,0.012426541,0,0
0.7969982,2004,5,12,0.007629766,0,0
-0.8085732,2004,5,13,0.003289723,0,0
0.156003,2004,5,14,0.003160051,0,0
0.7377093,2004,5,17,0.001780542,0,0
-0.5995089,2004,5,18,-0.010687284,0,0
4.2207262,2004,3,23,-0.034431922,0,0
-0.1044605,2004,3,24,-0.005132737,0,0
0.0888075,2004,3,25,-0.017968413,0,0
0.5599863,2004,3,26,0.002682344,0,0
-0.0257665,2004,3,29,-0.003416777,0,0
-0.1290623,2004,3,30,0.009691771,0,0
0.3809174,2004,3,31,-0.005910501,0,0
0.3623607,2004,4,1,-0.018483406,0,0
-0.8468048,2004,4,2,0.001518071,0,0
-0.1349548,2004,4,5,-0.000126303,0,0
0.0830987,2004,4,6,0.00738976,0,0
0.0518561,2004,4,7,0.014412669,0,0
-2.8540366,2004,6,8,0.013367602,0,0
-0.6131056,2004,6,9,0.003018365,0,0
-0.2138277,2004,6,10,0.010402076,0,0
0.0169195,2004,6,14,-0.009824018,0,0
0.157598,2004,6,15,-0.004646147,0,0
-0.1406851,2004,6,16,0.001515457,0,0
0.0957154,2004,6,17,0.013067645,0,0
1.0007228,2004,6,18,0.003262427,0,0
0.0164849,2004,6,21,-0.012737489,0,0
0.0549045,2004,6,22,0.00550473,0,0
-0.2034943,2004,6,23,-0.006197754,0,0
0.6674011,2004,6,24,0.004141648,0,0
0.1625558,2004,6,25,-0.004372901,0,0
0.2964479,2004,6,28,-0.015421752,0,0
-1.0713122,2004,6,29,-0.00700685,0,0
0.1538884,2004,6,30,0.016606873,0,0
2.6393478,2004,1,5,-0.040128567,0,0
0.3906107,2004,1,6,-0.001029744,0,0
-0.2720284,2004,1,7,-0.001032192,0,0
-0.0772995,2004,1,8,0.004625665,0,0
0.2417468,2004,1,9,0.004197344,0,0
0.1944758,2004,1,12,0.005158998,0,0
0.0255242,2004,1,13,-0.003642694,0,0
-0.6167599,2004,1,14,0.000882072,0,0
-0.7308012,2004,1,15,-0.013552826,0,0
-0.4338219,2004,1,16,0.020669497,0,0
0.0902955,2004,1,20,0.013772805,0,0
-0.1754513,2004,1,21,-0.019883582,0,0
0.1754513,2004,1,22,0.004373597,0,0
-0.9928697,2004,7,20,0.068099777,0,0
-0.1631666,2004,7,21,-0.00298632,0,0
-0.0818137,2004,7,22,0.008268487,0,0
-0.6878422,2004,7,23,0.00365966,0,0
-0.083278,2004,7,26,-0.002820443,0,0
-0.1001448,2004,7,27,0.004171929,0,0
-0.2850042,2004,7,28,0.010865616,0,0
0,2004,7,29,-0.001521173,0,0
0.4573324,2004,7,30,0.010537991,0,0
0.0110945,2004,8,2,0.000198263,0,0
-0.0610549,2004,8,3,0.003258335,0,0
0.0610549,2004,8,4,-0.013182634,0,0
-0.072165,2004,8,5,0.015732699,0,0
0.8962779,2004,8,6,-0.004521894,0,0
0,2004,8,9,0.008706725,0,0
0.0543888,2004,8,10,-0.003110448,0,0
-0.6185934,2004,8,11,0.002722858,0,0
0.0330681,2004,8,12,0.006733383,0,0
0.2855405,2004,8,13,0.010188088,0,0
0.5330836,2004,8,16,-0.00496985,0,0
-0.0378612,2004,8,17,0.006551981,0,0
0.1242772,2004,8,18,0.004803987,0,0
0.4348618,2004,8,19,0.012943359,0,0
0.4305507,2004,8,20,-0.007556267,0,0
5.29E-03,2004,8,23,-0.01674306,0,0
-0.4679026,2004,8,24,-0.007995127,0,0
-0.0213885,2004,8,25,-0.017044867,0,0
5.35E-03,2004,8,26,-0.00371237,0,0
-0.1017272,2004,8,27,0.000805368,0,0
0,2004,8,30,-0.009147659,0,0
0.229885,2004,8,31,-0.001646616,0,0
0.0426354,2004,9,1,0.018964314,0,0
-0.1654457,2004,9,2,0.000591816,0,0
-0.5326193,2004,9,3,-0.000690531,0,0
-0.3314619,2004,9,7,-0.006765778,0,0
-0.1968105,2004,9,8,-0.005448933,0,0
0.2622163,2004,9,9,0.018292973,0,0
0.2877032,2004,9,10,-0.017886995,0,0
-0.2223957,2004,9,13,0.010622407,0,0
0.6423713,2004,9,14,0.005117511,0,0
-0.0858184,2004,9,15,-0.007997919,0,0
-0.1128946,2004,9,16,0.002979393,0,0
0.2469114,2004,9,17,0.016602973,0,0
-0.1501266,2004,9,20,0.007180146,0,0
0.448832,2004,9,21,0.006971169,0,0
-0.3361884,2004,9,22,0.011375571,0,0
0.6539662,2004,9,23,0.000986931,0,0
-0.3869373,2004,9,24,0.003747787,0,0
0.1435158,2004,9,27,0.006700576,0,0
0.2645242,2004,9,28,0.002268773,0,0
0.1316603,2004,9,29,-0.003407619,0,0
0.2830314,2004,9,30,0.001138846,0,0
0.2552383,2004,10,1,0.004179289,0,0
-0.5803576,2004,10,4,-0.001823492,0,0
0.2989901,2004,10,5,0.010148333,0,0
0.317708,2004,10,6,0.007834445,0,0
-0.0363405,2004,10,7,0.00539297,0,0
0.3774924,2004,10,8,0.005245364,0,0
-5.15E-03,2004,10,11,0.002680087,0,0
-0.7269566,2004,10,12,-0.009246751,0,0
-0.3628124,2004,10,13,0.009246751,0,0
0.4308304,2004,10,14,0.00897467,0,0
0.5248493,2004,10,15,0.00134616,0,0
-0.1345047,2004,10,18,-0.010078004,0,0
0.0258987,2004,10,19,-0.003085875,0,0
0.4379304,2004,10,20,0.013084808,0,0
-0.1129238,2004,10,21,-0.003573153,0,0
0.0308265,2004,10,22,0.005545609,0,0
0.6474138,2004,10,25,-0.00498785,0,0
-0.1672998,2004,10,26,0.00498785,0,0
0.0761253,2004,10,27,-0.021874698,0,0
-0.4126707,2004,10,28,-0.012939891,0,0
0.1379931,2004,10,29,0.007105873,0,0
0.335482,2004,11,1,-0.013896563,0,0
-0.473475,2004,11,2,-0.004440945,0,0
-0.071725,2004,11,3,0.010890343,0,0
0.7119741,2004,11,4,-0.017949328,0,0
0.0504114,2004,11,5,0.006971452,0,0
0.0905934,2004,11,8,-0.004576195,0,0
0.1756147,2004,11,9,-0.015489647,0,0
-5.6499439,2004,5,19,-0.057455288,0,0
-0.1428132,2004,5,20,-0.006112472,0,0
0.6587229,2004,5,21,-0.010636315,0,0
-0.1467785,2004,5,24,0.01904499,0,0
0.5506719,2004,5,25,-0.006080012,0,0
0.0836737,2004,5,26,-0.004669878,0,0
0.4380409,2004,5,27,-0.013657503,0,0
-0.0386358,2004,5,28,0.004818243,0,0
0.4340509,2004,6,1,0.025893119,0,0
-0.2577097,2004,6,2,-0.025022789,0,0
-0.4977959,2004,6,3,-0.007454,0,0
-0.2286793,2004,6,4,-0.008823568,0,0
0.5887699,2004,6,7,0.001913939,0,0
6.1426426,2004,11,30,0.104084914,0,0
-0.0527144,2004,12,1,-0.033430827,0,0
0.1292758,2004,12,2,-0.021929825,0,0
-0.5339458,2004,12,3,-0.007188626,0,0
0.4238463,2004,12,6,0.004468926,0,0
-0.1199908,2004,12,7,-0.015637113,0,0
-1.4564182,2004,12,8,0.004999128,0,0
0.0198762,2004,12,9,0.006066957,0,0
-0.3091077,2004,12,10,-0.01899428,0,0
0.1099354,2004,12,13,0.003188667,0,0
0.1991723,2004,12,14,0.008494259,0,0
0.1883714,2004,12,15,0.023939973,0,0
0.0494359,2004,12,16,-9.83E-05,0,0
-0.0593299,2004,12,17,0.020167639,0,0
0.3498619,2004,12,20,-0.006047715,0,0
-0.1474852,2004,12,21,0.00114038,0,0
4.92E-03,2004,12,22,-0.014670897,0,0
9.85E-03,2004,12,23,-0.000589407,0,0
0,2004,12,27,-0.029065399,0,0
0,2004,12,28,0.004704162,0,0
-0.0837693,2004,12,29,0.019020267,0,0
-0.4611494,2004,12,30,-0.001894961,0,0
-3.5456409,2004,2,3,-0.105235402,0,0
4.531372,2004,11,19,0.152449755,0,0
0.2138907,2004,11,22,0.001789432,0,0
0.0339312,2004,11,23,0.002670399,0,0
0.0435868,2004,11,24,0.004414497,0,0
0.2557946,2004,11,29,0.00280191,0,0
-4.2693907,2004,1,23,-0.153557471,0,0
-0.0850308,2004,1,26,-0.005881617,0,0
-0.2667993,2004,1,27,-0.004432261,0,0
0.5636814,2004,1,28,-0.006411313,0,0
-0.5636814,2004,1,29,-0.010591479,0,0
-0.6416535,2004,1,30,0.003165233,0,0
-0.1523651,2004,2,2,0.024648341,0,0
4.6579838,2004,11,17,0.126797081,0,0
-0.142239,2004,11,18,-0.005786945,0,0
-0.5885979,2004,11,12,0.010214795,0,0
0.1541022,2004,11,15,-0.004149782,0,0
-0.4188406,2004,11,10,0.018058509,0,0
0.0400641,2004,11,11,-0.012991913,0,0
0.5570505,2004,11,16,-0.012166427,0,0
5.6109952,2005,12,27,0.100829276,0.089937017,-0.031284859
1.5359755,2005,12,28,0.012222011,0,0
-0.4212395,2005,12,30,0.008768116,0,0
-8.3520398,2005,7,26,-0.013292818,0,0
0.076889,2005,7,27,-0.000660747,0,0
8.2751509,2005,12,29,0.008800374,0,0
-1.1147361,2005,12,22,-0.01494179,0,0
0,2005,12,23,0.001116343,0,0
-5.9284343,2005,8,8,0.039136746,0,0
-0.2896972,2005,8,9,-0.005949801,0,0
0.3245304,2005,8,10,0.012421866,0,0
0.4158328,2005,8,11,0.005981197,0,0
0.6358028,2005,8,12,0.006940479,0,0
-0.3656725,2005,8,15,-0.003849402,0,0
-1.7076428,2005,7,28,-0.043600232,0,0
0.2640096,2005,7,29,0.004540835,0,0
0.2674453,2005,8,1,0.00711158,0,0
-0.0654475,2005,8,2,0.002251329,0,0
0.3612452,2005,8,3,-0.007288535,0,0
0.3978905,2005,8,4,0.003694936,0,0
-0.0346703,2005,8,5,0.006530867,0,0
0.0594178,2005,8,25,0.034681677,0,0
-0.2083189,2005,8,26,-0.008840905,0,0
0,2005,8,29,0.00697075,0,0
-0.6108462,2005,8,30,0.016548365,0,0
0.261412,2005,8,31,-0.005446359,0,0
0.6319112,2005,9,1,0.00332602,0,0
0.3346042,2005,8,16,-0.021727265,0,0
-0.0981457,2005,8,17,-0.019009504,0,0
-0.2315192,2005,8,18,0.000137305,0,0
0,2005,8,19,0.014047757,0,0
0,2005,8,22,0.000664059,0,0
-0.0296447,2005,8,23,0.001721816,0,0
0.0642046,2005,8,24,0.01051264,0,0
-2.0979605,2005,7,19,-0.068778486,0,0
0.2993722,2005,7,20,-0.005629399,0,0
0.2155057,2005,7,21,0.003128002,0,0
0.0767079,2005,7,22,0.011403792,0,0
0.0408556,2005,7,25,0.002583995,0,0
4.2467947,2005,9,21,0.053924451,0,0
-0.2646588,2005,9,22,-0.001954817,0,0
-0.3366278,2005,9,23,-0.01535427,0,0
-0.0892692,2005,9,26,0.010890502,0,0
0.2251694,2005,9,27,-0.004977071,0,0
-9.36E-03,2005,9,28,0.00846012,0,0
0.7791908,2005,9,29,0.002870516,0,0
0.0780734,2005,9,30,-0.00359112,0,0
-0.661152,2005,10,3,-0.005077983,0,0
0.1256061,2005,10,4,-0.010541483,0,0
-0.3685426,2005,10,5,-0.007610375,0,0
0.7708198,2005,10,6,-0.010005132,0,0
0.0827666,2005,10,7,0.00338413,0,0
0.0459134,2005,10,10,-0.000281006,0,0
0.2105785,2005,10,11,0.01199038,0,0
-0.0365491,2005,10,12,0.004014658,0,0
-0.5149434,2005,10,13,-0.007101829,0,0
-0.324968,2005,10,14,-0.003109273,0,0
0.78503,2005,10,17,0.011833624,0,0
-0.2294218,2005,10,18,-0.007898957,0,0
-0.5649288,2005,10,19,-0.005462896,0,0
-0.1494027,2005,10,20,-0.009710813,0,0
-0.1358416,2005,10,21,-0.002855802,0,0
0.3038835,2005,10,24,-0.002226235,0,0
0.5692864,2005,10,25,0.015001562,0,0
0.0872769,2005,10,26,-0.012560488,0,0
0.1099944,2005,10,27,0.003067719,0,0
-0.3354352,2005,10,28,0.0009232,0,0
-2.5798791,2005,9,2,0.042860594,0,0
0.0538129,2005,9,6,-0.010473272,0,0
0.0879139,2005,9,7,-0.010597138,0,0
0.3402056,2005,9,8,0.000808868,0,0
-0.0290563,2005,9,9,-0.002769874,0,0
9.69E-03,2005,9,12,-0.005044444,0,0
-0.2866961,2005,9,13,-0.001579879,0,0
0.3786206,2005,9,14,0.013416091,0,0
0.5284037,2005,9,15,-0.002274499,0,0
0.2285766,2005,9,16,-0.011899223,0,0
0.6879497,2005,9,19,0.029254907,0,0
0.0280401,2005,9,20,-0.007540701,0,0
1.9236088,2005,11,18,-0.071782347,0,0
0.2762243,2005,11,21,0.011903405,0,0
0.3229957,2005,11,22,0.008496851,0,0
-0.4430711,2005,11,23,-0.000960584,0,0
0.741798,2005,11,28,-0.010102938,0,0
0,2005,11,29,-0.006560695,0,0
-0.0306566,2005,11,30,0.006257734,0,0
0.3577692,2005,12,1,0.008626912,0,0
0.2383263,2005,12,2,0.006268049,0,0
0.2713945,2005,12,5,0.004298177,0,0
-0.1204105,2005,12,6,0.000217419,0,0
0.9498507,2005,12,7,-0.005321678,0,0
0.0252717,2005,12,8,0.010507345,0,0
0.8175589,2005,12,9,-0.009189081,0,0
0.8997006,2005,12,12,0.013747149,0,0
-1.1483432,2005,12,13,0.000495649,0,0
-1.0942106,2005,12,14,-0.003695541,0,0
-0.2779152,2005,12,15,-0.006181721,0,0
0.0642923,2005,12,16,-0.01420183,0,0
0.1496463,2005,12,19,-0.005419343,0,0
-0.5368356,2005,12,20,0.004820522,0,0
-1.1827207,2005,12,21,0.004322857,0,0
-5.0220988,2005,1,3,-0.143112706,0,0
-0.7897853,2005,1,4,0.018075075,0,0
-0.1780419,2005,1,5,-0.005173787,0,0
-0.1685393,2005,1,6,0.021194065,0,0
-0.2205978,2005,1,7,-0.001240979,0,0
-0.2268939,2005,1,10,-0.000957018,0,0
0.1393708,2005,1,11,0.003340376,0,0
0.5377853,2005,1,12,0.006511001,0,0
-0.30649,2005,1,13,0.015365903,0,0
-0.1129238,2005,1,14,0.003062865,0,0
-0.0771622,2005,1,18,0,0,0
0.3282742,2005,1,19,-0.007515343,0,0
-0.2100148,2005,1,20,-0.005885088,0,0
0.0410583,2005,1,21,0.014744858,0,0
0.413544,2005,1,24,0.002498516,0,0
-0.2906014,2005,1,25,0.007322965,0,0
0.1327963,2005,1,26,-0.007589977,0,0
-0.1327963,2005,1,27,0.000533859,0,0
0.2346716,2005,1,28,-0.015017719,0,0
-0.4757617,2005,1,31,0.009289102,0,0
-0.1287868,2005,2,1,-0.009841756,0,0
0.0721676,2005,2,2,-0.003981408,0,0
-0.5285596,2005,2,3,-0.002238156,0,0
-0.0626085,2005,2,4,0.000280401,0,0
-0.1569174,2005,2,7,-0.011359701,0,0
-0.347227,2005,2,8,0.001149435,0,0
5.28E-03,2005,2,9,0.000573579,0,0
0.4570734,2005,2,10,0.015391476,0,0
0.3487492,2005,2,11,0.000552889,0,0
0.5512144,2005,2,14,0.002570884,0,0
0.0204711,2005,2,15,-0.001650963,0,0
-0.133235,2005,2,16,0.009723078,0,0
0.3221367,2005,2,17,-0.007157618,0,0
0.0865179,2005,2,18,0.007337301,0,0
0.580785,2005,2,22,0.02444916,0,0
-0.0250907,2005,2,23,0.000169779,0,0
0.1152973,2005,2,24,0.001863201,0,0
0.0500339,2005,2,25,0.000844274,0,0
0.1198468,2005,2,28,0.002187462,0,0
-0.1999288,2005,3,1,-0.000587849,0,0
-0.1706661,2005,3,2,0.011362883,0,0
-0.156194,2005,3,3,0.004236258,0,0
0.3268601,2005,3,4,0.001699152,0,0
-0.0451111,2005,3,7,0.000887386,0,0
0.4241922,2005,3,8,0.005604911,0,0
0.2229061,2005,3,9,0.001429647,0,0
0.1381219,2005,3,10,-0.009864374,0,0
0.274933,2005,3,11,0.007159967,0,0
-0.171629,2005,3,14,0.004129362,0,0
-0.1279364,2005,3,15,0.000789627,0,0
0.2309952,2005,3,16,0.010983551,0,0
-0.4335099,2005,3,17,-0.00046177,0,0
-0.1438145,2005,3,18,0.002457118,0,0
-0.4443588,2005,3,21,-0.000766357,0,0
-0.0552378,2005,3,22,-0.004549243,0,0
-0.6072025,2005,3,23,-0.01755763,0,0
-0.1020309,2005,3,24,0.008234454,0,0
0,2005,3,28,-0.006301748,0,0
0.0969351,2005,3,29,0.001443906,0,0
0.0356585,2005,3,30,-0.001926277,0,0
0.1068,2005,3,31,0.011196437,0,0
-0.0355708,2005,4,1,0.014417418,0,0
-0.3316994,2005,4,4,-0.001976142,0,0
0.0716573,2005,4,5,-0.007452914,0,0
0.1174667,2005,4,6,-0.001474949,0,0
0.2289112,2005,4,7,-0.013745644,0,0
-0.2850513,2005,4,8,-0.006387393,0,0
0.3864036,2005,4,11,0.003165012,0,0
-0.1724399,2005,4,12,-0.01522264,0,0
0.0203226,2005,4,13,-0.013955804,0,0
-0.4133982,2005,4,14,0.007799084,0,0
0.1177853,2005,4,15,-0.005470422,0,0
0.1174667,2005,4,18,-0.00103342,0,0
0.1730665,2005,4,19,0.016246691,0,0
0.5803127,2005,4,20,0.001244041,0,0
0.0801282,2005,4,21,0.014336604,0,0
0.0599992,2005,4,22,0.009432079,0,0
-0.1702136,2005,4,25,-0.006477411,0,0
0.4093851,2005,4,26,-0.002954667,0,0
-0.2641611,2005,4,27,-0.021265427,0,0
-0.1853714,2005,4,28,0.001344306,0,0
0.3201448,2005,4,29,-0.017547045,0,0
0,2005,5,2,0.010357275,0,0
-0.7845273,2005,5,3,-0.012283196,0,0
0.091249,2005,5,4,0.005492506,0,0
0.035434,2005,5,5,0.006022405,0,0
-0.4066933,2005,5,6,0.00110931,0,0
4.4248145,2005,10,31,0.069181169,0,0
-1.0504813,2005,11,1,0.000653566,0,0
0.1226955,2005,11,2,-0.000726245,0,0
0.0988478,2005,11,3,0.014509994,0,0
-0.1271313,2005,11,4,-0.008518635,0,0
-0.3788853,2005,11,7,-0.00803133,0,0
0.4825018,2005,11,8,0.001749133,0,0
0.0892885,2005,11,9,-0.00571063,0,0
0.4158195,2005,11,10,-0.008408603,0,0
-0.0232554,2005,11,11,-0.002033464,0,0
0.0697289,2005,11,14,0.001206165,0,0
0.0696171,2005,11,15,-0.005378094,0,0
0.6901011,2005,11,16,0.006806078,0,0
0.9391493,2005,11,17,-0.01171168,0,0
-6.533434,2005,5,27,-0.036068082,0,0
-0.3963806,2005,5,31,0.001003956,0,0
0.0942071,2005,6,1,0.021439926,0,0
0.5248493,2005,6,2,-0.007784846,0,0
0.3241979,2005,6,3,0.011191716,0,0
0.2351966,2005,6,6,-0.004282705,0,0
-0.1788379,2005,6,7,-0.005857548,0,0
0.0460573,2005,6,8,-0.009969192,0,0
-0.2102132,2005,6,9,0.014149771,0,0
5.14E-03,2005,6,10,-0.005961472,0,0
0.6680408,2005,6,13,0.016552618,0,0
-0.2283229,2005,6,14,-0.004868295,0,0
0.1878198,2005,6,15,0.004477707,0,0
0.4334413,2005,6,16,0.007822546,0,0
0.4490161,2005,6,17,0.014270151,0,0
0.1832573,2005,6,20,0.006633955,0,0
-0.4121744,2005,6,21,-0.003451754,0,0
0.179255,2005,6,22,-0.006013918,0,0
0.213145,2005,6,23,0.009831271,0,0
0.1382318,2005,6,24,0.003058937,0,0
-0.1234002,2005,6,27,0.005050832,0,0
-0.2279766,2005,6,28,-0.017119432,0,0
-0.1194211,2005,6,29,-0.007071641,0,0
0.1293581,2005,6,30,-0.005802896,0,0
-0.4494291,2005,7,1,0.016959423,0,0
-0.8976804,2005,7,5,0.006165514,0,0
-0.0256297,2005,7,6,0.012145371,0,0
0.1739841,2005,7,7,-0.003915476,0,0
-0.0817881,2005,7,8,-0.007938472,0,0
-0.0204711,2005,7,11,-0.005202071,0,0
0.2093728,2005,7,12,0.012353194,0,0
-0.1786697,2005,7,13,-0.004392305,0,0
-0.0204663,2005,7,14,-0.016295788,0,0
-0.6133258,2005,7,15,0.002173538,0,0
0.2639152,2005,7,18,-0.005795195,0,0
-0.0103195,2005,5,19,-0.086948178,0,0
-0.2899449,2005,5,20,-0.00111215,0,0
0,2005,5,23,0.021366021,0,0
0.0311583,2005,5,24,0.004482286,0,0
0.0103811,2005,5,25,0.011305671,0,0
-0.0415394,2005,5,26,0.000255492,0,0
0.7723283,2005,5,9,0.008598502,0,0
0.1934953,2005,5,10,0.000333752,0,0
-0.1322984,2005,5,11,-0.013726407,0,0
-0.1889683,2005,5,12,-0.016761399,0,0
-0.4372561,2005,5,13,0.001161574,0,0
-0.0776219,2005,5,16,-0.000535725,0,0
0.0776219,2005,5,17,0.003204483,0,0
-0.0258586,2005,5,18,-0.015528291,0,0
20.5991249,2007,7,19,0.205954387,0.084556822,-0.009759409
0.4547628,2007,7,20,-0.002006777,0,0
0.0254793,2007,7,23,-0.003925592,0,0
0.1462165,2007,7,24,-0.00778211,0,0
-0.6103647,2007,7,25,0.013485602,0,0
-0.8777208,2007,7,9,-0.02165028,0,0
0.029545,2007,7,10,0.003713989,0,0
0.0852394,2007,7,11,-0.001493757,0,0
0.2775054,2007,7,12,-0.000359267,0,0
-0.0488429,2007,7,13,0.0084827,0,0
-0.0325925,2007,7,16,0.001290449,0,0
0.0325925,2007,7,17,-0.000762075,0,0
0.0162871,2007,7,18,0.006001616,0,0
0.0813438,2007,8,7,-0.015492176,0,0
0.4848891,2007,8,8,-0.001622185,0,0
-0.8373922,2007,8,9,-0.003383973,0,0
0.384998,2007,8,10,-0.00072858,0,0
0.0162383,2007,8,13,0.000910535,0,0
0.0811008,2007,7,26,0.019737321,0,0
-0.6201981,2007,7,27,0.011831877,0,0
0.0657027,2007,7,30,-0.001072681,0,0
0.2618211,2007,7,31,0.007731453,0,0
0.0163115,2007,8,1,-0.009430573,0,0
0.0326047,2007,8,2,0.001868667,0,0
0.276156,2007,8,3,-0.007868489,0,0
0.0647235,2007,8,6,-0.020137634,0,0
-1.5973958,2007,6,28,-0.015272254,0,0
0.2175242,2007,6,29,0.006874537,0,0
0.2828206,2007,7,2,0.002511973,0,0
-0.0331776,2007,7,3,0.001950519,0,0
-0.2162743,2007,7,5,0.002425894,0,0
-0.1503618,2007,7,6,0.006006104,0,0
1.9632472,2007,9,4,0.013333233,0,0
0.0958708,2007,9,5,0.003743693,0,0
0.5014564,2007,9,6,0.003256581,0,0
0.8034904,2007,9,7,0.002270826,0,0
0.1546084,2007,9,10,0.004450297,0,0
0.0401082,2007,9,11,0.004127669,0,0
0.1139517,2007,9,12,0.0092278,0,0
-0.0923704,2007,9,13,0.000977163,0,0
0.7244268,2007,9,14,-0.00540181,0,0
0.1603625,2007,9,17,0.00799688,0,0
-0.2574726,2007,9,18,0.005037529,0,0
0.6273687,2007,9,19,0.002232062,0,0
0.5563949,2007,9,20,0.007306306,0,0
0.1475688,2007,9,21,-0.008952671,0,0
-0.4144628,2007,9,24,-0.003579737,0,0
-0.0893304,2007,9,25,-0.007685871,0,0
0.3710039,2007,9,26,0.004184563,0,0
-0.1776864,2007,9,27,0.013734197,0,0
0.6626083,2007,9,28,-0.006440367,0,0
-0.0292356,2007,10,1,-0.007618456,0,0
-0.6779081,2007,10,2,-0.001029584,0,0
-0.0445811,2007,10,3,-0.000597192,0,0
-0.2834149,2007,10,4,0.008073621,0,0
0.6830071,2007,10,5,-0.00117478,0,0
-0.1919374,2007,10,8,-0.01192596,0,0
0.13297,2007,10,9,0.00676213,0,0
-4.1873862,2007,8,14,-0.044880577,0,0
-0.071537,2007,8,15,0.005663106,0,0
-0.3266615,2007,8,16,-0.014023336,0,0
-0.312621,2007,8,17,0.005953494,0,0
0.1319043,2007,8,20,-0.005220094,0,0
-0.1319043,2007,8,21,-0.010194449,0,0
0.1319043,2007,8,22,-0.001314812,0,0
0.0822372,2007,8,23,0.003559555,0,0
6.57E-03,2007,8,24,0.007766472,0,0
0,2007,8,27,0.005342988,0,0
0.3371335,2007,8,28,-0.001450672,0,0
-0.1142666,2007,8,29,0.010645592,0,0
0.1142666,2007,8,30,-0.0008871,0,0
0.3895044,2007,8,31,0.004007087,0,0
0.7051431,2007,5,9,-0.080238353,0,0
-0.6083104,2007,5,10,0.001830686,0,0
-0.2911482,2007,5,11,0.003917,0,0
0.0778306,2007,5,14,0.000626236,0,0
-0.1265456,2007,5,15,0.004908897,0,0
-0.0325071,2007,5,16,-0.004283563,0,0
-0.7213815,2007,5,17,0.01574963,0,0
