gold,broad_money,petrol_future,M_0
435.1,76800,41.01,15100
437.1,76800,41.82,15100
439,76800,44.19,15100
439.5,76800,44.18,15100
438.9,76800,46.28,15100
442.45,76800,45.64,15100
440.95,76800,45.76,15100
441,76800,44.24,15100
441.1,76800,44.18,15100
441.1,76800,41.32,15100
441.1,76800,41.77,15100
440.25,76800,43.64,15100
435.6,76800,43.45,15100
401.45,76800,34.1,15100
445.6,76800,48.44,15100
447.8,76800,48.64,15100
448.15,76800,48.94,15100
448.6,76800,49.44,15100
451.25,76800,49.76,15100
409,76800,34.94,15100
408.2,76800,34.47,15100
405.7,76800,34.12,15100
411,76800,33.62,15100
405.7,76800,32.81,15100
399.75,76800,33.05,15100
398.35,76800,34.98,15100
443.45,76800,46.84,15100
442,76800,46.22,15100
436.05,76800,47.32,15100
437.6,76800,46.87,15100
433.4,76800,48.86,15100
433.8,76800,47.42,15100
439.4,76800,46.11,15100
500,94470.94,58.16,14050.51
518,94470.94,59.82,14050.51
513,94470.94,61.04,14050.51
423.25,94470.94,59.2,14050.51
424,94470.94,59.11,14050.51
513,94470.94,60.32,14050.51
500,94470.94,58.28,14050.51
500,94470.94,58.43,14050.51
436.2,94470.94,63.94,14050.51
433.3,94470.94,63.07,14050.51
436.55,94470.94,64.9,14050.51
440.75,94470.94,65.8,14050.51
447.25,94470.94,66.86,14050.51
443.5,94470.94,66.27,14050.51
426.4,94470.94,59.94,14050.51
429,94470.94,60.57,14050.51
431.65,94470.94,61.57,14050.51
431,94470.94,61.89,14050.51
434.6,94470.94,60.86,14050.51
438.6,94470.94,61.38,14050.51
438.25,94470.94,62.31,14050.51
438.85,94470.94,67.49,14050.51
436.75,94470.94,66.13,14050.51
436.75,94470.94,67.2,14050.51
430.65,94470.94,69.81,14050.51
433.25,94470.94,68.94,14050.51
439.6,94470.94,69.47,14050.51
443,94470.94,66.08,14050.51
442,94470.94,63.25,14050.51
439.65,94470.94,63.27,14050.51
439.65,94470.94,65.35,14050.51
439.65,94470.94,65.45,14050.51
439.35,94470.94,65.71,14050.51
440,94470.94,67.32,14050.51
419.25,94470.94,57.46,14050.51
422.15,94470.94,56.72,14050.51
424.25,94470.94,57.13,14050.51
425,94470.94,58.65,14050.51
425.4,94470.94,59,14050.51
469.1,94470.94,66.8,14050.51
466.25,94470.94,66.5,14050.51
462.65,94470.94,64.19,14050.51
461.7,94470.94,65.82,14050.51
464.1,94470.94,65.07,14050.51
464,94470.94,66.35,14050.51
472.4,94470.94,66.79,14050.51
473.25,94470.94,66.24,14050.51
466.1,94470.94,65.47,14050.51
467.45,94470.94,63.9,14050.51
463.5,94470.94,62.79,14050.51
471.8,94470.94,61.36,14050.51
472.7,94470.94,61.84,14050.51
473.2,94470.94,61.8,14050.51
475.5,94470.94,63.53,14050.51
475.1,94470.94,64.12,14050.51
469.5,94470.94,63.08,14050.51
466,94470.94,62.63,14050.51
474.5,94470.94,64.36,14050.51
472,94470.94,63.2,14050.51
465.9,94470.94,62.41,14050.51
464.3,94470.94,61.03,14050.51
462.85,94470.94,60.63,14050.51
466.1,94470.94,60.32,14050.51
472.25,94470.94,62.44,14050.51
473.2,94470.94,60.66,14050.51
474.4,94470.94,61.09,14050.51
470.75,94470.94,61.22,14050.51
443.6,94470.94,67.57,14050.51
444.15,94470.94,65.96,14050.51
445.05,94470.94,64.37,14050.51
448.55,94470.94,64.49,14050.51
448.25,94470.94,64.08,14050.51
448.35,94470.94,63.34,14050.51
445.4,94470.94,63.11,14050.51
449.3,94470.94,65.09,14050.51
454.8,94470.94,64.75,14050.51
457.2,94470.94,63,14050.51
464.5,94470.94,67.39,14050.51
464.8,94470.94,66.23,14050.51
485.85,94470.94,56.14,14050.51
488.95,94470.94,57.7,14050.51
492.6,94470.94,58.84,14050.51
487.6,94470.94,58.71,14050.51
496,94470.94,57.36,14050.51
496,94470.94,56.5,14050.51
495.65,94470.94,57.32,14050.51
499.75,94470.94,58.47,14050.51
502.5,94470.94,59.32,14050.51
505.65,94470.94,59.91,14050.51
504.25,94470.94,59.94,14050.51
515.4,94470.94,59.21,14050.51
515.7,94470.94,60.66,14050.51
525.5,94470.94,59.39,14050.51
536.5,94470.94,61.3,14050.51
522.5,94470.94,61.37,14050.51
509.5,94470.94,60.85,14050.51
506.25,94470.94,59.99,14050.51
507,94470.94,58.06,14050.51
508.75,94470.94,57.34,14050.51
502.5,94470.94,57.98,14050.51
489,94470.94,58.56,14050.51
435.6,94470.94,42.12,14050.51
427.75,94470.94,43.91,14050.51
426,94470.94,43.39,14050.51
424.35,94470.94,45.56,14050.51
422.2,94470.94,45.43,14050.51
420,94470.94,45.33,14050.51
421.35,94470.94,45.68,14050.51
426.6,94470.94,46.37,14050.51
423.6,94470.94,48.04,14050.51
422.5,94470.94,48.38,14050.51
421.75,94470.94,48.38,14050.51
424.95,94470.94,47.55,14050.51
422.9,94470.94,46.91,14050.51
423.3,94470.94,48.53,14050.51
427.35,94470.94,48.81,14050.51
424.5,94470.94,49.64,14050.51
425.8,94470.94,48.78,14050.51
424.5,94470.94,48.84,14050.51
426.8,94470.94,47.18,14050.51
422.15,94470.94,48.2,14050.51
420.9,94470.94,47.12,14050.51
421.6,94470.94,46.69,14050.51
416.5,94470.94,46.45,14050.51
415.9,94470.94,46.48,14050.51
414.4,94470.94,45.28,14050.51
411.1,94470.94,45.4,14050.51
411.15,94470.94,45.46,14050.51
415.5,94470.94,47.1,14050.51
418.85,94470.94,47.16,14050.51
424.2,94470.94,47.44,14050.51
424.4,94470.94,47.26,14050.51
423.1,94470.94,48.33,14050.51
426.25,94470.94,47.54,14050.51
427.1,94470.94,48.35,14050.51
432.85,94470.94,51.15,14050.51
432.6,94470.94,51.17,14050.51
433.75,94470.94,51.39,14050.51
434.25,94470.94,51.49,14050.51
435.45,94470.94,51.75,14050.51
433.45,94470.94,51.68,14050.51
431.75,94470.94,53.05,14050.51
430.2,94470.94,53.57,14050.51
433.45,94470.94,53.78,14050.51
433,94470.94,53.89,14050.51
437.25,94470.94,54.59,14050.51
439.5,94470.94,54.77,14050.51
440.9,94470.94,53.54,14050.51
443.7,94470.94,54.43,14050.51
441.95,94470.94,54.95,14050.51
440.65,94470.94,55.05,14050.51
443,94470.94,56.46,14050.51
438.6,94470.94,56.4,14050.51
437.15,94470.94,56.72,14050.51
432.7,94470.94,56.62,14050.51
432.15,94470.94,56.03,14050.51
426.15,94470.94,53.81,14050.51
425.15,94470.94,54.84,14050.51
425.15,94470.94,54.05,14050.51
426.1,94470.94,54.23,14050.51
426.45,94470.94,53.99,14050.51
427.5,94470.94,55.4,14050.51
427.15,94470.94,57.27,14050.51
423.9,94470.94,57.01,14050.51
424.6,94470.94,56.04,14050.51
425.75,94470.94,55.85,14050.51
428,94470.94,54.11,14050.51
425.2,94470.94,53.32,14050.51
429,94470.94,53.71,14050.51
427.3,94470.94,51.86,14050.51
427.5,94470.94,50.22,14050.51
423.45,94470.94,51.13,14050.51
424.6,94470.94,50.49,14050.51
425.75,94470.94,50.37,14050.51
427.45,94470.94,52.29,14050.51
433.2,94470.94,52.44,14050.51
434,94470.94,54.2,14050.51
434.6,94470.94,55.39,14050.51
432.9,94470.94,54.57,14050.51
437,94470.94,54.2,14050.51
434.35,94470.94,51.61,14050.51
432.5,94470.94,51.77,14050.51
435.7,94470.94,49.72,14050.51
435.7,94470.94,50.92,14050.51
427.9,94470.94,49.5,14050.51
428.8,94470.94,50.13,14050.51
429.15,94470.94,50.83,14050.51
425.15,94470.94,50.96,14050.51
470.75,94470.94,59.76,14050.51
459.5,94470.94,59.85,14050.51
460.8,94470.94,59.75,14050.51
461.85,94470.94,61.78,14050.51
460.5,94470.94,60.58,14050.51
456.5,94470.94,59.47,14050.51
461.6,94470.94,59.71,14050.51
462.55,94470.94,58.93,14050.51
467,94470.94,57.8,14050.51
466.75,94470.94,57.53,14050.51
467.5,94470.94,57.69,14050.51
468.25,94470.94,56.98,14050.51
475.75,94470.94,57.88,14050.51
486.15,94470.94,56.34,14050.51
418.25,94470.94,51.85,14050.51
414.45,94470.94,51.97,14050.51
415.35,94470.94,54.6,14050.51
420.4,94470.94,53.63,14050.51
423.55,94470.94,55.03,14050.51
425.85,94470.94,54.49,14050.51
424.1,94470.94,53.76,14050.51
424.55,94470.94,52.54,14050.51
422.5,94470.94,54.28,14050.51
422.55,94470.94,53.54,14050.51
429.1,94470.94,55.62,14050.51
426.85,94470.94,55,14050.51
428.7,94470.94,55.57,14050.51
433,94470.94,56.58,14050.51
437.5,94470.94,58.47,14050.51
439.35,94470.94,59.37,14050.51
435.2,94470.94,58.9,14050.51
437,94470.94,58.09,14050.51
439.15,94470.94,59.42,14050.51
440.55,94470.94,59.84,14050.51
439.3,94470.94,60.54,14050.51
437,94470.94,58.2,14050.51
435.8,94470.94,57.26,14050.51
437.1,94470.94,56.5,14050.51
432.6,94470.94,58.75,14050.51
423.75,94470.94,59.59,14050.51
423.5,94470.94,61.28,14050.51
425.2,94470.94,60.73,14050.51
424.4,94470.94,59.63,14050.51
424.2,94470.94,58.92,14050.51
426.25,94470.94,60.62,14050.51
424.5,94470.94,60.01,14050.51
424.3,94470.94,57.8,14050.51
418.35,94470.94,58.09,14050.51
420.9,94470.94,57.32,14050.51
420.8,94470.94,46.92,14050.51
418,94470.94,46.8,14050.51
418,94470.94,49.16,14050.51
418.3,94470.94,49.67,14050.51
418.4,94470.94,50.98,14050.51
418,94470.94,51.01,14050.51
425.5,94470.94,52.03,14050.51
427.4,94470.94,52.07,14050.51
426.1,94470.94,50.45,14050.51
424.25,94470.94,48.54,14050.51
420,94470.94,48.67,14050.51
419.25,94470.94,48.61,14050.51
420,94470.94,48.97,14050.51
419.75,94470.94,47.25,14050.51
674.5,114777.05,75.92,13738.29
681.6,114777.05,75.57,13738.29
682,114777.05,74.89,13738.29
684.3,114777.05,73.56,13738.29
674.75,114777.05,75.88,13738.29
661.25,114777.05,72.19,13738.29
661.7,114777.05,72.81,13738.29
663,114777.05,72.56,13738.29
667.25,114777.05,72.5,13738.29
666.5,114777.05,73.93,13738.29
666,114777.05,74.15,13738.29
666.5,114777.05,74.02,13738.29
666.75,114777.05,75.05,13738.29
668,114777.05,72.42,13738.29
675.5,114777.05,72.15,13738.29
662.6,114777.05,71.59,13738.29
668.5,114777.05,71.47,13738.29
668.75,114777.05,71.62,13738.29
670,114777.05,74.95,13738.29
660.5,114777.05,77.02,13738.29
661.5,114777.05,76.83,13738.29
665.5,114777.05,78.21,13738.29
665.75,114777.05,76.53,13738.29
666.25,114777.05,76.86,13738.29
670.5,114777.05,75.48,13738.29
671.5,114777.05,72.06,13738.29
647.25,114777.05,69.57,13738.29
650.5,114777.05,70.68,13738.29
654.75,114777.05,71.09,13738.29
654.25,114777.05,71.41,13738.29
651,114777.05,71.81,13738.29
648.75,114777.05,72.81,13738.29
678.75,114777.05,75.08,13738.29
680.25,114777.05,75.73,13738.29
688.15,114777.05,76.3,13738.29
701,114777.05,76.7,13738.29
703.5,114777.05,77.49,13738.29
704.15,114777.05,78.23,13738.29
706,114777.05,79.91,13738.29
704.5,114777.05,80.09,13738.29
716.35,114777.05,79.1,13738.29
719,114777.05,80.57,13738.29
714.75,114777.05,81.51,13738.29
725.15,114777.05,81.93,13738.29
734.5,114777.05,83.32,13738.29
737,114777.05,81.62,13738.29
730,114777.05,80.95,13738.29
728.5,114777.05,79.53,13738.29
734.75,114777.05,80.3,13738.29
731.75,114777.05,82.88,13738.29
743,114777.05,81.66,13738.29
742.5,114777.05,80.24,13738.29
731,114777.05,80.05,13738.29
730.25,114777.05,79.94,13738.29
725.5,114777.05,81.44,13738.29
737,114777.05,81.22,13738.29
733.75,114777.05,79.02,13738.29
736,114777.05,80.26,13738.29
668.35,114777.05,72.38,13738.29
667.25,114777.05,73.33,13738.29
662.25,114777.05,71,13738.29
657.5,114777.05,71.98,13738.29
659.5,114777.05,71.12,13738.29
657.5,114777.05,69.47,13738.29
659.5,114777.05,69.26,13738.29
660.75,114777.05,69.83,13738.29
660.85,114777.05,71.09,13738.29
660.85,114777.05,71.97,13738.29
666,114777.05,71.73,13738.29
664.25,114777.05,73.51,13738.29
666,114777.05,73.36,13738.29
672,114777.05,74.04,13738.29
683,114777.05,61.55,13738.29
673.5,114777.05,61.81,13738.29
669,114777.05,62.37,13738.29
670.2,114777.05,62.46,13738.29
668.25,114777.05,63.17,13738.29
667.75,114777.05,62.55,13738.29
656.75,114777.05,64.86,13738.29
657,114777.05,64.94,13738.29
658,114777.05,66.27,13738.29
662,114777.05,64.97,13738.29
662.05,114777.05,65.77,13738.29
659,114777.05,64.18,13738.29
655.3,114777.05,65.2,13738.29
660.15,114777.05,63.15,13738.29
652.65,114777.05,63.49,13738.29
659.1,114777.05,64.01,13738.29
666.5,114777.05,65.08,13738.29
671.1,114777.05,66.21,13738.29
671.5,114777.05,65.61,13738.29
669.7,114777.05,65.96,13738.29
668.75,114777.05,66.93,13738.29
655.25,114777.05,64.76,13738.29
650.3,114777.05,65.97,13738.29
647.25,114777.05,65.35,13738.29
647.65,114777.05,66.26,13738.29
653.25,114777.05,67.65,13738.29
653.1,114777.05,68,13738.29
656,114777.05,69.09,13738.29
656.3,114777.05,69.1,13738.29
657.7,114777.05,68.19,13738.29
650.5,114777.05,68.65,13738.29
652.85,114777.05,69.14,13738.29
650.75,114777.05,69.18,13738.29
647,114777.05,67.77,13738.29
642.1,114777.05,68.97,13738.29
642.6,114777.05,58.32,13738.29
628.7,114777.05,55.59,13738.29
609.5,114777.05,56.31,13738.29
609.5,114777.05,56.09,13738.29
609.6,114777.05,55.64,13738.29
608.4,114777.05,54.02,13738.29
612,114777.05,51.88,13738.29
619.75,114777.05,52.99,13738.29
627.05,114777.05,51.21,13738.29
626.5,114777.05,52.24,13738.29
635,114777.05,50.48,13738.29
629,114777.05,51.99,13738.29
639,114777.05,51.13,13738.29
642.5,114777.05,55.04,13738.29
642.1,114777.05,55.37,13738.29
651.75,114777.05,54.23,13738.29
645.5,114777.05,55.42,13738.29
644.75,114777.05,54.01,13738.29
645.2,114777.05,56.97,13738.29
650.5,114777.05,58.14,13738.29
660.2,114777.05,57.3,13738.29
645.7,114777.05,59.02,13738.29
649.4,114777.05,58.74,13738.29
653.25,114777.05,58.88,13738.29
653.75,114777.05,57.71,13738.29
656,114777.05,59.71,13738.29
664.5,114777.05,59.89,13738.29
664.55,114777.05,57.81,13738.29
667.8,114777.05,59.06,13738.29
668.25,114777.05,58,13738.29
664.75,114777.05,57.99,13738.29
665.1,114777.05,59.39,13738.29
663.9,114777.05,58.07,13738.29
661.25,114777.05,60.07,13738.29
676.6,114777.05,60.95,13738.29
683,114777.05,61.14,13738.29
685.75,114777.05,61.39,13738.29
676.2,114777.05,61.46,13738.29
664.2,114777.05,61.79,13738.29
670.4,114777.05,62,13738.29
651.9,114777.05,61.64,13738.29
636.75,114777.05,60.07,13738.29
643.75,114777.05,60.69,13738.29
646.4,114777.05,61.82,13738.29
654.25,114777.05,61.64,13738.29
652.25,114777.05,60.05,13738.29
647.75,114777.05,58.91,13738.29
650.8,114777.05,57.93,13738.29
643.25,114777.05,58.16,13738.29
648.5,114777.05,57.55,13738.29
653.2,114777.05,57.11,13738.29
655,114777.05,56.59,13738.29
659,114777.05,56.73,13738.29
658.75,114777.05,59.61,13738.29
663,114777.05,61.69,13738.29
656.25,114777.05,62.28,13738.29
663,114777.05,62.91,13738.29
664,114777.05,62.93,13738.29
666.75,114777.05,64.08,13738.29
661,114777.05,66.03,13738.29
661.75,114777.05,65.87,13738.29
658.25,114777.05,65.94,13738.29
664.25,114777.05,64.64,13738.29
672.25,114777.05,64.38,13738.29
673.5,114777.05,64.28,13738.29
673.5,114777.05,61.51,13738.29
677.4,114777.05,61.89,13738.29
678.2,114777.05,62.01,13738.29
677.25,114777.05,63.85,13738.29
681.75,114777.05,63.63,13738.29
686.5,114777.05,63.61,13738.29
688,114777.05,63.1,13738.29
688.75,114777.05,63.13,13738.29
681.9,114777.05,61.83,13738.29
691.4,114777.05,63.38,13738.29
688.7,114777.05,65.89,13738.29
688.4,114777.05,64.58,13738.29
684,114777.05,65.84,13738.29
673,114777.05,65.06,13738.29
677.5,114777.05,66.46,13738.29
677,114777.05,65.71,13738.29
673.6,114777.05,64.4,13738.29
669.5,114777.05,63.68,13738.29
674.2,114777.05,63.19,13738.29
688.8,114777.05,61.93,13738.29
688.8,114777.05,61.47,13738.29
684.25,114777.05,62.26,13738.29
783.25,114777.05,90.38,13738.29
789.5,114777.05,94.53,13738.29
790.25,114777.05,93.49,13738.29
796.5,114777.05,95.93,13738.29
804.75,114777.05,93.98,13738.29
822.5,114777.05,96.7,13738.29
834.5,114777.05,96.37,13738.29
841.1,114777.05,95.46,13738.29
831.5,114777.05,96.32,13738.29
803.5,114777.05,94.62,13738.29
804.25,114777.05,91.17,13738.29
813.5,114777.05,94.09,13738.29
794,114777.05,93.43,13738.29
789.75,114777.05,95.1,13738.29
778.85,114777.05,94.64,13738.29
795.5,114777.05,98.03,13738.29
798,114777.05,97.29,13738.29
815.25,114777.05,98.18,13738.29
830,114777.05,97.7,13738.29
810.75,114777.05,94.42,13738.29
801.75,114777.05,90.62,13738.29
794.5,114777.05,91.01,13738.29
783.5,114777.05,88.71,13738.29
784.25,114777.05,89.31,13738.29
797.5,114777.05,88.32,13738.29
793,114777.05,87.49,13738.29
801.5,114777.05,90.23,13738.29
792.5,114777.05,88.28,13738.29
809.5,114777.05,87.86,13738.29
808.75,114777.05,90.02,13738.29
814,114777.05,94.39,13738.29
800.7,114777.05,92.25,13738.29
789.5,114777.05,91.27,13738.29
790.75,114777.05,90.63,13738.29
804.25,114777.05,90.49,13738.29
799.75,114777.05,91.24,13738.29
795.25,114777.05,91.06,13738.29
810.5,114777.05,93.31,13738.29
810.5,114777.05,94.13,13738.29
810.5,114777.05,95.97,13738.29
829,114777.05,96.62,13738.29
833.75,114777.05,96,13738.29
833.75,114777.05,95.98,13738.29
749.5,114777.05,83.69,13738.29
758.85,114777.05,86.13,13738.29
756.75,114777.05,87.61,13738.29
762.5,114777.05,87.4,13738.29
764.15,114777.05,89.47,13738.29
763,114777.05,88.6,13738.29
751.25,114777.05,87.56,13738.29
758.25,114777.05,85.27,13738.29
757.5,114777.05,87.1,13738.29
767.5,114777.05,90.46,13738.29
779.15,114777.05,91.86,13738.29
741.25,114777.05,81.3,13738.29
749,114777.05,83.08,13738.29
788.5,114777.05,93.53,13738.29
870,124608.88,40.06,14452.4
855.25,124608.88,36.22,14452.4
835.75,124608.88,33.87,14452.4
843.5,124608.88,38.98,14452.4
843.5,124608.88,35.35,14452.4
843.5,124608.88,37.71,14452.4
849,124608.88,39.91,14452.4
869.75,124608.88,39.03,14452.4
869.75,124608.88,44.6,14452.4
889.75,124608.88,90.84,14452.4
880.25,124608.88,40.02,14452.4
882,124608.88,90.57,14452.4
875,124608.88,89.85,14452.4
888.25,124608.88,86.99,14452.4
909.25,124608.88,89.41,14452.4
918.25,124608.88,90.71,14452.4
921.75,124608.88,90.99,14452.4
924.5,124608.88,91.64,14452.4
919,124608.88,92.33,14452.4
923.25,124608.88,91.75,14452.4
914.75,124608.88,88.96,14452.4
893.75,124608.88,90.02,14452.4
887.5,124608.88,88.41,14452.4
888.25,124608.88,90.13,14452.4
959.5,124608.88,99.64,14452.4
959.75,124608.88,102.59,14452.4
971.5,124608.88,101.84,14452.4
988.5,124608.88,102.45,14452.4
984.75,124608.88,99.52,14452.4
974.5,124608.88,104.52,14452.4
976.5,124608.88,105.47,14452.4
972.5,124608.88,105.15,14452.4
969.25,124608.88,107.9,14452.4
970,124608.88,108.75,14452.4
975.5,124608.88,109.92,14452.4
995,124608.88,110.33,14452.4
1003.5,124608.88,110.21,14452.4
1011.25,124608.88,105.68,14452.4
1006.75,124608.88,109.42,14452.4
958.5,124608.88,104.48,14452.4
925.75,124608.88,101.84,14452.4
925.75,124608.88,100.86,14452.4
926.75,124608.88,101.22,14452.4
946.75,124608.88,105.9,14452.4
946.75,124608.88,107.58,14452.4
934.25,124608.88,105.62,14452.4
933.5,124608.88,101.58,14452.4
887.75,124608.88,100.98,14452.4
890,124608.88,104.83,14452.4
896.5,124608.88,103.83,14452.4
903,124608.88,87.14,14452.4
899.75,124608.88,88.11,14452.4
916.25,124608.88,91.77,14452.4
918,124608.88,93.59,14452.4
917,124608.88,92.78,14452.4
899,124608.88,93.27,14452.4
906,124608.88,95.46,14452.4
912.5,124608.88,95.5,14452.4
924,124608.88,100.01,14452.4
920,124608.88,100.74,14452.4
945,124608.88,98.23,14452.4
943,124608.88,98.81,14452.4
937.75,124608.88,99.23,14452.4
937,124608.88,100.88,14452.4
802.5,124608.88,69.85,14452.4
784.5,124608.88,71.85,14452.4
795,124608.88,74.25,14452.4
772,124608.88,70.89,14452.4
744,124608.88,66.75,14452.4
720,124608.88,67.84,14452.4
712.5,124608.88,64.15,14452.4
730.5,124608.88,63.22,14452.4
730.5,124608.88,62.73,14452.4
764,124608.88,67.5,14452.4
755.25,124608.88,65.96,14452.4
730.75,124608.88,67.81,14452.4
729.5,124608.88,63.91,14452.4
741.25,124608.88,70.53,14452.4
753.75,124608.88,65.3,14452.4
754.5,124608.88,60.77,14452.4
735.25,124608.88,61.04,14452.4
753,124608.88,62.41,14452.4
733.75,124608.88,59.33,14452.4
724.75,124608.88,56.16,14452.4
713.5,124608.88,58.24,14452.4
747.5,124608.88,57.04,14452.4
734,124608.88,54.95,14452.4
738,124608.88,54.39,14452.4
762,124608.88,53.62,14452.4
738,124608.88,49.62,14452.4
774.5,124608.88,49.93,14452.4
822.5,124608.88,54.5,14452.4
820.5,124608.88,50.77,14452.4
812.5,124608.88,54.44,14452.4
814.5,124608.88,54.43,14452.4
778,124608.88,49.28,14452.4
780,124608.88,46.96,14452.4
766.25,124608.88,46.79,14452.4
773.25,124608.88,43.67,14452.4
749,124608.88,40.81,14452.4
767.25,124608.88,43.71,14452.4
767.75,124608.88,42.07,14452.4
802.25,124608.88,43.52,14452.4
827.75,124608.88,47.98,14452.4
826.5,124608.88,46.28,14452.4
826,124608.88,44.51,14452.4
838.25,124608.88,43.6,14452.4
846.75,124608.88,99.62,14452.4
858.85,124608.88,99.18,14452.4
855,124608.88,97.91,14452.4
859.25,124608.88,95.09,14452.4
873.5,124608.88,96.33,14452.4
877,124608.88,95.67,14452.4
884.25,124608.88,93.71,14452.4
891,124608.88,92.69,14452.4
902,124608.88,94.2,14452.4
913,124608.88,91.9,14452.4
939.5,124608.88,141.65,14452.4
962.75,124608.88,145.08,14452.4
968,124608.88,145.18,14452.4
986,124608.88,138.74,14452.4
977.5,124608.88,134.6,14452.4
965.5,124608.88,129.29,14452.4
959.75,124608.88,128.88,14452.4
960.5,124608.88,131.04,14452.4
961.5,124608.88,127.95,14452.4
926.5,124608.88,124.44,14452.4
928,124608.88,125.49,14452.4
920.5,124608.88,123.26,14452.4
923.5,124608.88,124.73,14452.4
916.75,124608.88,122.19,14452.4
897.5,124608.88,126.77,14452.4
918,124608.88,124.08,14452.4
912.5,124608.88,125.1,14452.4
905.75,124608.88,121.41,14452.4
882,124608.88,119.17,14452.4
879.5,124608.88,118.58,14452.4
871.5,124608.88,120.02,14452.4
852.5,124608.88,115.2,14452.4
852.5,124608.88,114.45,14452.4
817.75,124608.88,113.01,14452.4
818.5,124608.88,116,14452.4
818,124608.88,115.01,14452.4
786.5,124608.88,113.77,14452.4
796.25,124608.88,112.87,14452.4
788.75,124608.88,114.53,14452.4
815.75,124608.88,114.98,14452.4
833.5,124608.88,121.18,14452.4
824,124608.88,114.59,14452.4
824,124608.88,115.11,14452.4
827,124608.88,116.27,14452.4
827,124608.88,118.15,14452.4
