date,y,m,d,BIGpf,BIGau
1985/6/26,1985,6,26,30.73805,17.1726
1985/6/27,1985,6,27,24.11414,-24.0607
1985/6/28,1985,6,28,-35.41339,37.75005
1985/7/1,1985,7,1,-30.81841,-52.94244
1985/7/2,1985,7,2,42.11766,-78.8823
1985/7/3,1985,7,3,-4.83894,29.48664
1985/7/8,1985,7,8,12.89187,-15.42041
1985/7/9,1985,7,9,73.39464,77.93989
1985/7/10,1985,7,10,15.79254,0
1985/7/11,1985,7,11,-28.46806,-17.96893
1985/7/12,1985,7,12,-41.4528,28.98989
1985/7/15,1985,7,15,31.92183,2.75088
1985/7/16,1985,7,16,9.53097,80.37674
1985/7/17,1985,7,17,17.41931,51.65841
1985/7/18,1985,7,18,1.58011,-75.34418
1985/7/19,1985,7,19,-14.24177,-14.95459
1985/7/22,1985,7,22,47.29206,-22.52888
1985/7/23,1985,7,23,-85.50003,71.28088
1985/7/24,1985,7,24,28.68745,-64.4416
1985/7/25,1985,7,25,-4.7681,-4.78637
1985/7/26,1985,7,26,-1.59053,-6.16166
1985/7/29,1985,7,29,9.53446,128.9243
1985/7/30,1985,7,30,-3.17583,-16.6588
1985/7/31,1985,7,31,-35.08825,29.93999
1985/8/1,1985,8,1,11.19522,-72.2058
1985/8/2,1985,8,2,19.12493,-21.62691
1985/8/5,1985,8,5,3.17932,43.81743
1985/8/6,1985,8,6,-11.1378,-53.31318
1985/8/7,1985,8,7,1.59286,18.29467
1985/8/8,1985,8,8,6.36562,18.21793
1985/8/9,1985,8,9,9.53097,-11.46163
1985/8/12,1985,8,12,33.19464,66.99107
1985/8/13,1985,8,13,4.72145,-1.99477
1985/8/14,1985,8,14,18.83463,-6.65586
1985/8/15,1985,8,15,51.37797,67.41581
1985/8/16,1985,8,16,-4.64569,55.3913
1985/8/19,1985,8,19,-6.20199,71.28691
1985/8/20,1985,8,20,15.48841,-86.85536
1985/8/21,1985,8,21,-32.5897,22.68538
1985/8/22,1985,8,22,13.99697,-5.17479
1985/8/23,1985,8,23,-3.10654,-8.42221
1985/8/26,1985,8,26,23.24508,0
1985/8/27,1985,8,27,-3.09216,14.88974
1985/8/28,1985,8,28,3.09216,62.87724
1985/8/29,1985,8,29,-24.79918,-49.971
1985/8/30,1985,8,30,21.70702,-48.59743
1985/9/3,1985,9,3,30.82302,-66.31581
1985/9/4,1985,9,4,-1.53597,-29.20977
1985/9/5,1985,9,5,-46.33342,-3.33176
1985/9/6,1985,9,6,-34.29479,-112.77502
1985/9/9,1985,9,9,-17.24949,26.59998
1985/9/10,1985,9,10,39.10476,31.16635
1985/9/11,1985,9,11,-1.55745,-12.16891
1985/9/12,1985,9,12,24.8524,-20.35759
1985/9/13,1985,9,13,-4.649,27.7982
1985/9/16,1985,9,16,-13.97695,-27.11807
1985/9/17,1985,9,17,24.8169,-23.18425
1985/9/18,1985,9,18,3.09216,-18.4996
1985/9/19,1985,9,19,15.42788,6.87E-01
1985/9/20,1985,9,20,79.35327,38.95657
1985/9/23,1985,9,23,-102.5157,111.50146
1985/9/24,1985,9,24,27.78013,5.96422
1985/9/25,1985,9,25,29.13195,7.93957
1985/9/26,1985,9,26,72.73769,9.9041
1985/9/27,1985,9,27,4.50591,-8.58225
1985/9/30,1985,9,30,22.45969,-37.83135
1985/10/1,1985,10,1,-7.47366,-46.91498
1985/10/2,1985,10,2,34.27286,36.23615
1985/10/3,1985,10,3,7.41497,-6.68E-01
1985/10/4,1985,10,4,-46.17821,41.24132
1985/10/7,1985,10,7,23.89522,-29.89419
1985/10/8,1985,10,8,16.35203,7.99193
1985/10/9,1985,10,9,-43.24341,2.66071
1985/10/10,1985,10,10,-48.22195,-13.98695
1985/10/11,1985,10,11,10.5944,1.33403
1985/10/14,1985,10,14,49.59984,13.98266
1985/10/15,1985,10,15,43.12496,4.6509
1985/10/16,1985,10,16,1.47946,-44.72141
1985/10/17,1985,10,17,28.01434,24.75382
1985/10/18,1985,10,18,-4.41132,9.99527
1985/10/21,1985,10,21,65.7039,-1.33137
1985/10/22,1985,10,22,44.69128,21.25318
1985/10/23,1985,10,23,-138.43808,-24.5834
1985/10/24,1985,10,24,38.32902,3.99596
1985/10/25,1985,10,25,8.79733,-10.66408
1985/10/28,1985,10,28,75.50612,14.65637
1985/10/29,1985,10,29,7.1915,-2.66112
1985/10/30,1985,10,30,-14.39492,-1.33117
1985/10/31,1985,10,31,37.32802,-14.66987
1985/11/1,1985,11,1,1.42931,-21.42684
1985/11/4,1985,11,4,-28.67587,24.76526
1985/11/5,1985,11,5,-33.21304,-10.02296
1985/11/6,1985,11,6,54.73767,-2.6767
1985/11/7,1985,11,7,7.15124,-18.78323
1985/11/8,1985,11,8,8.56597,-14.14093
1985/11/11,1985,11,11,34.09591,15.48529
1985/11/12,1985,11,12,18.35746,0
1985/11/13,1985,11,13,30.89078,18.77743
1985/11/14,1985,11,14,43.15833,10.69362
1985/11/15,1985,11,15,-52.9634,1.33485
1985/11/18,1985,11,18,-5.61285,-25.43264
1985/11/19,1985,11,19,53.03148,11.39617
1985/11/20,1985,11,20,56.50111,17.3718
1985/11/21,1985,11,21,-125.00544,1.99997
1985/11/22,1985,11,22,12.66371,9.32106
1985/11/25,1985,11,25,14.02761,48.93883
1985/11/26,1985,11,26,-37.97903,13.78818
1985/11/27,1985,11,27,-142.16893,-40.83478
1985/12/2,1985,12,2,0,-88.91431
1985/12/3,1985,12,3,-101.9136,14.83386
1985/12/4,1985,12,4,-63.22596,21.48647
1985/12/5,1985,12,5,36.24175,-18.79484
1985/12/6,1985,12,6,-21.10425,-6.73221
1985/12/9,1985,12,9,-189.96173,-66.53383
1985/12/10,1985,12,10,-375.7334,-5.4766
1985/12/11,1985,12,11,258.93322,-20.59899
1985/12/12,1985,12,12,75.55934,27.44366
1985/12/13,1985,12,13,19.08291,3.4183
1985/12/16,1985,12,16,-15.89659,11.60212
1985/12/17,1985,12,17,-137.52325,34.62155
1985/12/18,1985,12,18,18.04437,-14.90095
1985/12/19,1985,12,19,-75.96219,77.33248
1985/12/20,1985,12,20,-50.26613,-3.3338
1985/12/23,1985,12,23,-33.83691,27.26193
1985/12/26,1985,12,26,109.01959,-36.61022
1985/12/27,1985,12,27,109.58115,26.65618
1985/12/30,1985,12,30,-37.30657,-6.64E-01
1985/12/31,1985,12,31,-59.04397,0
1986/1/2,1986,1,2,-123.94899,-6.64974
1986/1/3,1986,1,3,69.111,5.98522
1986/1/6,1986,1,6,99.19605,16.58247
1986/1/7,1986,1,7,-60.90263,26.40096
1986/1/8,1986,1,8,-44.98775,34.08305
1986/1/9,1986,1,9,-5.02753,11.73593
1986/1/10,1986,1,10,-18.48422,89.575
1986/1/13,1986,1,13,-121.2381,-13.41501
1986/1/14,1986,1,14,-20.82951,20.42541
1986/1/15,1986,1,15,32.93408,72.62091
1986/1/16,1986,1,16,-183.40779,198.90155
1986/1/17,1986,1,17,-102.06299,-126.24317
1986/1/20,1986,1,20,-442.23422,-19.75191
1986/1/21,1986,1,21,-141.11143,67.52418
1986/1/22,1986,1,22,-42.39121,-42.84829
1986/1/23,1986,1,23,-123.13576,-33.34568
1986/1/24,1986,1,24,-70.69039,45.63125
1986/1/27,1986,1,27,286.54659,53.64739
1986/1/28,1986,1,28,-139.83372,-65.93296
1986/1/29,1986,1,29,-111.22385,3.07465
1986/1/30,1986,1,30,0,58.00856
1986/1/31,1986,1,31,-187.33193,-91.95004
1986/2/3,1986,2,3,-353.00599,-39.83239
1986/2/4,1986,2,4,-509.02425,-110.1783
1986/2/5,1986,2,5,197.9406,-16.70613
1986/2/6,1986,2,6,77.24546,-2.57589
1986/2/7,1986,2,7,313.16358,1.28813
1986/2/10,1986,2,10,-226.90304,37.82909
1986/2/11,1986,2,11,-59.93958,-55.89783
1986/2/12,1986,2,12,-220.69275,18.71267
1986/2/13,1986,2,13,199.64877,-42.05492
1986/2/14,1986,2,14,-123.02267,-34.59492
1986/2/18,1986,2,18,-350.10837,76.64983
1986/2/19,1986,2,19,101.71296,53.11558
1986/2/20,1986,2,20,-281.81941,-55.04764
1986/2/21,1986,2,21,-200.72054,11.57948
1986/2/24,1986,2,24,479.66668,48.55358
1986/2/25,1986,2,25,-164.01471,132.63841
1986/2/26,1986,2,26,14.89862,-82.73711
1986/2/27,1986,2,27,-197.78648,-112.61178
1986/2/28,1986,2,28,-220.30684,16.08381
1986/3/3,1986,3,3,-336.98961,-32.8744
1986/3/4,1986,3,4,-103.87745,20.01212
1986/3/5,1986,3,5,39.69483,55.67544
1986/3/6,1986,3,6,368.29588,37.98518
1986/3/7,1986,3,7,-300.57522,-14.52175
1986/3/10,1986,3,10,197.04761,-39.38918
1986/3/11,1986,3,11,83.68168,33.69351
1986/3/12,1986,3,12,291.6684,12.01544
1986/3/13,1986,3,13,-443.4761,72.02395
1986/3/14,1986,3,14,23.96586,-19.9218
1986/3/17,1986,3,17,160.8682,23.64699
1986/3/18,1986,3,18,170.96606,15.4873
1986/3/19,1986,3,19,-144.72462,-54.76203
1986/3/20,1986,3,20,-166.67221,48.57373
1986/3/21,1986,3,21,377.3192,27.77815
1986/3/24,1986,3,24,-604.01973,-33.35517
1986/3/25,1986,3,25,42.75288,19.17964
1986/3/26,1986,3,26,-82.31621,-92.97083
1986/3/27,1986,3,27,-214.78443,-3.7858
1986/3/31,1986,3,31,-405.58305,0
1986/4/1,1986,4,1,340.56197,-139.8381
1986/4/2,1986,4,2,95.28563,31.17892
1986/4/3,1986,4,3,85.85388,-9.71939
1986/4/4,1986,4,4,351.31561,-3.24464
1986/4/7,1986,4,7,510.76762,40.70632
1986/4/8,1986,4,8,-603.79737,22.45084
1986/4/9,1986,4,9,180.76899,-19.87915
1986/4/10,1986,4,10,157.4654,-1.92863
1986/4/11,1986,4,11,41.68233,54.31547
1986/4/14,1986,4,14,-209.18149,-4.44746
1986/4/15,1986,4,15,-91.36255,1.90661
1986/4/16,1986,4,16,-457.57491,-35.08825
1986/4/17,1986,4,17,149.38514,11.51466
1986/4/18,1986,4,18,32.91511,36.26299
1986/4/21,1986,4,21,230.59022,-17.13947
1986/4/22,1986,4,22,212.38654,34.21156
1986/4/23,1986,4,23,3.28886,26.42391
1986/4/24,1986,4,24,-76.28125,-18.22789
1986/4/25,1986,4,25,135.05885,-3.78086
1986/4/28,1986,4,28,-9.74119,-16.42186
1986/4/29,1986,4,29,48.48891,-8.86833
1986/4/30,1986,4,30,-54.99519,41.65018
1986/5/1,1986,5,1,150.37849,-8.17229
1986/5/2,1986,5,2,280.09068,-44.27097
1986/5/5,1986,5,5,-119.56556,0
1986/5/6,1986,5,6,-3.03172,-15.28311
1986/5/7,1986,5,7,261.86196,26.07619
1986/5/8,1986,5,8,148.75514,35.36517
1986/5/9,1986,5,9,32.98455,1.25773
1986/5/12,1986,5,12,-24.7149,-1.88673
1986/5/13,1986,5,13,32.92204,-18.91255
1986/5/14,1986,5,14,-105.12099,-15.82362
1986/5/15,1986,5,15,47.34261,-5.71064
1986/5/16,1986,5,16,130.95298,12.68014
1986/5/19,1986,5,19,260.75927,-27.94534
1986/5/20,1986,5,20,-293.1292,-26.84389
1986/5/21,1986,5,21,-343.5616,2.56372
1986/5/22,1986,5,22,98.50998,19.8177
1986/5/23,1986,5,23,121.46914,8.28381
1986/5/27,1986,5,27,-138.69168,5.08989
1986/5/28,1986,5,28,-78.35796,28.51999
1986/5/29,1986,5,29,-85.76745,-13.28602
1986/5/30,1986,5,30,-72.28369,6.33175
1986/6/2,1986,6,2,-151.42359,-17.11695
1986/6/3,1986,6,3,18.82782,4.44421
1986/6/4,1986,6,4,-248.05165,-18.44141
1986/6/5,1986,6,5,42.88549,12.72659
1986/6/6,1986,6,6,-157.0917,-1.27098
1986/6/9,1986,6,9,-44.47324,1.90633
1986/6/10,1986,6,10,-24.13711,74.32632
1986/6/11,1986,6,11,310.2231,-3.74877
1986/6/12,1986,6,12,54.3875,11.86001
1986/6/13,1986,6,13,47.42979,-26.88751
1986/6/16,1986,6,16,-47.42979,-87.43204
1986/6/17,1986,6,17,25.36033,-32.76255
1986/6/18,1986,6,18,-28.54081,30.84217
1986/6/19,1986,6,19,34.85783,6.40E-01
1986/6/20,1986,6,20,284.03362,5.75775
1986/6/23,1986,6,23,-530.78443,17.86435
1986/6/24,1986,6,24,-40.27489,12.08052
1986/6/25,1986,6,25,126.27661,27.21668
1986/6/26,1986,6,26,-39.48159,9.4542
1986/6/27,1986,6,27,85.09433,-5.03968
1986/6/30,1986,6,30,-205.73945,28.27244
1986/7/1,1986,7,1,-138.10209,-20.7151
1986/7/2,1986,7,2,-139.01462,-35.3806
1986/7/7,1986,7,7,-299.89097,32.23331
1986/7/8,1986,7,8,11.6277,37.61777
1986/7/9,1986,7,9,-177.77154,3.12016
1986/7/10,1986,7,10,189.36819,-16.24934
1986/7/11,1986,7,11,-46.57358,16.24934
1986/7/14,1986,7,14,-35.26091,-29.41835
1986/7/15,1986,7,15,401.7507,3.1391
1986/7/16,1986,7,16,175.70943,20.03669
1986/7/17,1986,7,17,-72.93401,-7.50293
1986/7/18,1986,7,18,158.19283,11.24954
1986/7/21,1986,7,21,76.98678,74.87488
1986/7/22,1986,7,22,-727.92026,-5.52499
1986/7/23,1986,7,23,-87.17883,-77.47164
1986/7/24,1986,7,24,79.3254,17.47415
1986/7/25,1986,7,25,-59.3578,9.33231
1986/7/28,1986,7,28,67.21123,51.89356
1986/7/29,1986,7,29,131.38024,-28.95923
1986/7/30,1986,7,30,120.12368,4.94289
1986/7/31,1986,7,31,-220.23145,71.65424
1986/8/1,1986,8,1,153.07117,42.31156
1986/8/4,1986,8,4,609.42997,-14.46043
1986/8/5,1986,8,5,531.44952,-15.71999
1986/8/6,1986,8,6,-14.48132,46.99029
1986/8/7,1986,8,7,100.36965,-7.19626
1986/8/8,1986,8,8,-141.17614,83.2235
1986/8/11,1986,8,11,23.36492,220.40813
1986/8/12,1986,8,12,126.30736,-45.00501
1986/8/13,1986,8,13,-19.85026,45.00501
1986/8/14,1986,8,14,39.61019,-30.89078
1986/8/15,1986,8,15,111.22105,-1.69129
1986/8/18,1986,8,18,-58.03576,-89.4427
1986/8/19,1986,8,19,-210.91935,-32.93408
1986/8/20,1986,8,20,112.43565,41.5596
1986/8/21,1986,8,21,56.54956,31.48112
1986/8/22,1986,8,22,8.41928,62.2858
1986/8/25,1986,8,25,5.6038,0
1986/8/26,1986,8,26,88.69117,-58.29544
1986/8/27,1986,8,27,-10.98785,-11.41079
1986/8/28,1986,8,28,5.4974,74.76302
1986/8/29,1986,8,29,24.65254,-22.51986
1986/9/2,1986,9,2,150.32707,95.46545
1986/9/3,1986,9,3,-87.95463,127.86292
1986/9/4,1986,9,4,21.48647,5.35835
1986/9/5,1986,9,5,42.65665,160.84873
1986/9/8,1986,9,8,-203.6765,-22.76507
1986/9/9,1986,9,9,-98.41992,-98.10536
1986/9/10,1986,9,10,-112.36106,97.06774
1986/9/11,1986,9,11,31.98702,-174.69409
1986/9/12,1986,9,12,20.23339,185.05912
1986/9/15,1986,9,15,-212.75821,-67.81914
1986/9/16,1986,9,16,-113.52745,44.46294
1986/9/17,1986,9,17,9.3163,-42.36033
1986/9/18,1986,9,18,170.33339,48.60094
1986/9/19,1986,9,19,-23.92813,124.48049
1986/9/22,1986,9,22,-155.72156,55.19704
1986/9/23,1986,9,23,146.71441,-4.98902
1986/9/24,1986,9,24,35.91705,-35.08457
1986/9/25,1986,9,25,-90.35579,-21.1876
1986/9/26,1986,9,26,48.42358,36.25856
1986/9/29,1986,9,29,136.28367,-60.60021
1986/9/30,1986,9,30,-35.14202,-38.82216
1986/10/1,1986,10,1,113.18706,18.43271
1986/10/2,1986,10,2,56.92014,63.90528
1986/10/3,1986,10,3,-140.80247,47.07031
1986/10/6,1986,10,6,-14.62765,8.95555
1986/10/7,1986,10,7,166.72517,-8.95555
1986/10/8,1986,10,8,2.81918,20.86764
1986/10/9,1986,10,9,-88.25691,-23.35857
1986/10/10,1986,10,10,-49.1714,-50.1211
1986/10/13,1986,10,13,-166.0304,18.61229
1986/10/14,1986,10,14,68.96088,-38.31738
1986/10/15,1986,10,15,73.73598,-69.42326
1986/10/16,1986,10,16,-94.60839,35.87113
1986/10/17,1986,10,17,79.96101,-64.26493
1986/10/20,1986,10,20,95.77213,59.15859
1986/10/21,1986,10,21,17.18846,1.02175
1986/10/22,1986,10,22,0,-1.02175
1986/10/23,1986,10,23,-31.56432,-16.38076
1986/10/24,1986,10,24,-17.31409,-134.37692
1986/10/27,1986,10,27,-180.05952,-7.94199
1986/10/28,1986,10,28,-85.21819,10.05741
1986/10/29,1986,10,29,-124.71625,-52.1266
1986/10/30,1986,10,30,395.77299,7.48507
1986/10/31,1986,10,31,65.91201,-59.16177
1986/11/3,1986,11,3,-162.26364,55.95546
1986/11/4,1986,11,4,73.18921,19.20244
1986/11/5,1986,11,5,0,-29.3714
1986/11/6,1986,11,6,34.69748,35.22191
1986/11/7,1986,11,7,25.84239,-3.72214
1986/11/10,1986,11,10,48.39779,27.04572
1986/11/11,1986,11,11,19.77279,-50.51539
1986/11/12,1986,11,12,-16.94259,10.68376
1986/11/13,1986,11,13,45.03418,5.33204
1986/11/14,1986,11,14,36.24951,7.9858
1986/11/17,1986,11,17,-5.55719,-170.86532
1986/11/18,1986,11,18,-8.34914,-16.62904
1986/11/19,1986,11,19,-30.75159,26.57598
1986/11/20,1986,11,20,-113.69615,-44.94177
1986/11/21,1986,11,21,85.54994,-12.84648
1986/11/24,1986,11,24,-111.54703,-87.0087
1986/11/25,1986,11,25,-11.6044,36.93727
1986/11/26,1986,11,26,14.50066,-1.6979
1986/12/1,1986,12,1,88.83932,133.2279
1986/12/2,1986,12,2,-34.17417,-66.93927
1986/12/3,1986,12,3,-20.05983,2.78662
1986/12/4,1986,12,4,22.91797,-5.57503
1986/12/5,1986,12,5,-20.0466,-8.37598
1986/12/8,1986,12,8,-28.79947,12.27925
1986/12/9,1986,12,9,-8.67722,-31.32483
1986/12/10,1986,12,10,37.47669,52.45301
1986/12/11,1986,12,11,104.9277,-34.52545
1986/12/12,1986,12,12,164.94178,34.52545
1986/12/15,1986,12,15,69.57423,30.95011
1986/12/16,1986,12,16,-69.57423,-13.23733
1986/12/17,1986,12,17,-65.22693,-12.16977
1986/12/18,1986,12,18,54.42358,-13.8708
1986/12/19,1986,12,19,40.37474,44.78157
1986/12/22,1986,12,22,262.50132,-7.15613
1986/12/23,1986,12,23,-78.8954,-54.88699
1986/12/24,1986,12,24,91.4873,0
1986/12/29,1986,12,29,94.52372,10.03119
1986/12/30,1986,12,30,0,-15.05548
1986/12/31,1986,12,31,70.77729,0
1987/1/2,1987,1,2,45.75365,161.73137
1987/1/5,1987,1,5,-43.33351,-49.2507
1987/1/6,1987,1,6,64.8392,29.83362
1987/1/7,1987,1,7,7.14496,-14.07763
1987/1/8,1987,1,8,75.49035,24.33635
1987/1/9,1987,1,9,46.52369,-7.0165
1987/1/12,1987,1,12,55.17844,97.21424
1987/1/13,1987,1,13,-27.50159,-22.24169
1987/1/14,1987,1,14,54.83012,64.29425
1987/1/15,1987,1,15,2.26963,12.01513
1987/1/16,1987,1,16,-9.08566,-5.74222
1987/1/19,1987,1,19,-91.91761,67.89634
1987/1/20,1987,1,20,4.64238,-67.374
1987/1/21,1987,1,21,-6.96543,-90.24489
1987/1/22,1987,1,22,41.62599,34.52491
1987/1/23,1987,1,23,-25.39066,-112.00269
1987/1/26,1987,1,26,-27.86926,64.66042
1987/1/27,1987,1,27,-39.79013,58.43806
1987/1/28,1987,1,28,25.78814,23.68167
1987/1/29,1987,1,29,18.6593,-42.72043
1987/1/30,1987,1,30,20.89633,-98.63444
1987/2/2,1987,2,2,-48.91542,67.25041
1987/2/3,1987,2,3,-42.37053,-29.46196
1987/2/4,1987,2,4,-23.71904,-12.91903
1987/2/5,1987,2,5,75.44936,-42.25426
1987/2/6,1987,2,6,-32.84793,40.09734
1987/2/9,1987,2,9,-23.61585,35.45281
1987/2/10,1987,2,10,25.97039,-32.75683
1987/2/11,1987,2,11,-92.78625,1.61678
1987/2/12,1987,2,12,-19.28059,-7.55014
1987/2/13,1987,2,13,-31.51467,-53.76815
1987/2/17,1987,2,17,-14.62272,-1.09311
1987/2/18,1987,2,18,-96.267,-79.99299
1987/2/19,1987,2,19,9.97232,37.14547
1987/2/20,1987,2,20,81.40947,70.09318
1987/2/23,1987,2,23,-171.99561,37.32051
1987/2/24,1987,2,24,-89.91925,-42.21213
1987/2/25,1987,2,25,-86.52093,70.12733
1987/2/26,1987,2,26,99.48108,-18.23192
1987/2/27,1987,2,27,-46.83868,18.767
1987/3/2,1987,3,2,-55.29134,-17.15522
1987/3/3,1987,3,3,247.20526,-4.83714
1987/3/4,1987,3,4,39.86667,29.47651
1987/3/5,1987,3,5,59.12211,44.63607
1987/3/6,1987,3,6,91.99447,-47.3075
1987/3/9,1987,3,9,-21.61271,-13.91799
1987/3/10,1987,3,10,19.2166,6.42923
1987/3/11,1987,3,11,54.77875,17.09823
1987/3/12,1987,3,12,9.45661,28.70149
1987/3/13,1987,3,13,-7.09052,-14.85857
1987/3/16,1987,3,16,65.73231,-34.15457
1987/3/17,1987,3,17,53.25992,11.2366
1987/3/18,1987,3,18,-41.62599,-21.42817
1987/3/19,1987,3,19,-20.96357,1.07392
1987/3/20,1987,3,20,16.31374,0
1987/3/23,1987,3,23,-94.05771,41.1454
1987/3/24,1987,3,24,103.3524,7.43928
1987/3/25,1987,3,25,-56.06892,49.62213
1987/3/26,1987,3,26,37.45959,-28.43699
1987/3/27,1987,3,27,-2.33178,56.16747
1987/3/30,1987,3,30,16.29625,79.07288
1987/3/31,1987,3,31,32.41019,-30.83761
1987/4/1,1987,4,1,-11.54732,-23.27276
1987/4/2,1987,4,2,29.95941,-5.19E-01
1987/4/3,1987,4,3,-48.49922,0
1987/4/6,1987,4,6,-6.97289,28.43097
1987/4/7,1987,4,7,39.36581,-30.50596
1987/4/8,1987,4,8,-44.02062,20.70538
1987/4/9,1987,4,9,-13.99446,5.16096
1987/4/10,1987,4,10,-113.60939,107.9934
1987/4/13,1987,4,13,-24.04737,43.05433
1987/4/14,1987,4,14,-7.24025,64.28249
1987/4/15,1987,4,15,116.77208,16.65655
1987/4/16,1987,4,16,39.79013,-62.54618
1987/4/20,1987,4,20,2.32928,0
1987/4/21,1987,4,21,87.59952,115.03541
1987/4/22,1987,4,22,-148.57059,-38.81988
1987/4/23,1987,4,23,46.97661,48.47087
1987/4/24,1987,4,24,20.97482,111.35146
1987/4/27,1987,4,27,34.73448,116.35032
1987/4/28,1987,4,28,2.30578,-203.66771
1987/4/29,1987,4,29,-55.67954,-38.51861
1987/4/30,1987,4,30,30.24833,40.91472
1987/5/1,1987,5,1,23.12543,33.40743
1987/5/4,1987,5,4,20.70812,0
1987/5/5,1987,5,5,29.73848,23.70609
1987/5/6,1987,5,6,40.84304,-28.46288
1987/5/7,1987,5,7,-22.64314,0
1987/5/8,1987,5,8,29.41313,-31.04675
1987/5/11,1987,5,11,33.69253,0
1987/5/12,1987,5,12,-31.43821,73.2001
1987/5/13,1987,5,13,31.43821,-1.88578
1987/5/14,1987,5,14,33.43315,5.18392
1987/5/15,1987,5,15,52.9634,82.57419
1987/5/18,1987,5,18,19.69593,30.85178
1987/5/19,1987,5,19,-4.36916,-19.77518
1987/5/20,1987,5,20,-187.59079,38.09021
1987/5/21,1987,5,21,47.66279,-56.56693
1987/5/22,1987,5,22,24.75902,-24.13785
1987/5/26,1987,5,26,15.68256,-166.05307
1987/5/27,1987,5,27,-11.19605,4.83355
1987/5/28,1987,5,28,-24.73338,34.64366
1987/5/29,1987,5,29,26.9749,-20.1752
1987/6/1,1987,6,1,40.15078,-78.70862
1987/6/2,1987,6,2,28.76866,117.05716
1987/6/3,1987,6,3,37.33528,-19.13195
1987/6/4,1987,6,4,-10.94769,-2.39743
1987/6/5,1987,6,5,-4.38681,7.18832
1987/6/8,1987,6,8,24.07282,29.11056
1987/6/9,1987,6,9,-17.49426,-37.25822
1987/6/10,1987,6,10,0,28.6885
1987/6/11,1987,6,11,6.56861,12.84825
1987/6/12,1987,6,12,13.10749,-14.75494
1987/6/15,1987,6,15,32.59669,-54.69534
1987/6/16,1987,6,16,45.2282,28.87287
1987/6/17,1987,6,17,25.63477,-14.41244
1987/6/18,1987,6,18,27.60131,9.13343
1987/6/19,1987,6,19,29.52961,-30.84217
1987/6/22,1987,6,22,-38.00365,-107.7223
1987/6/23,1987,6,23,-197.39127,21.75928
1987/6/24,1987,6,24,-37.89096,15.2652
1987/6/25,1987,6,25,53.39754,-12.30645
1987/6/26,1987,6,26,130.69025,35.3486
1987/6/29,1987,6,29,23.53905,54.90399
1987/6/30,1987,6,30,-12.82367,-23.72274
1987/7/1,1987,7,1,40.47905,-15.07546
1987/7/2,1987,7,2,27.48039,4.86877
1987/7/6,1987,7,6,66.91237,-28.31516
1987/7/7,1987,7,7,-39.60476,11.25053
1987/7/8,1987,7,8,29.21742,18.52421
1987/7/9,1987,7,9,72.195,-22.43413
1987/7/10,1987,7,10,20.40861,6.35184
1987/7/13,1987,7,13,14.22918,17.05506
1987/7/14,1987,7,14,36.37667,4.8606
1987/7/15,1987,7,15,113.2229,55.02971
1987/7/16,1987,7,16,37.09438,10.06144
1987/7/17,1987,7,17,9.70925,-30.25451
1987/7/20,1987,7,20,-37.01119,2.89048
1987/7/21,1987,7,21,-98.93241,14.42361
1987/7/22,1987,7,22,-30.12459,23.93341
1987/7/23,1987,7,23,-64.9728,-9.07916
1987/7/24,1987,7,24,-137.15702,-6.22301
1987/7/27,1987,7,27,-16.92333,-1.43735
1987/7/28,1987,7,28,172.45242,28.65695
1987/7/29,1987,7,29,24.37581,15.20674
1987/7/30,1987,7,30,-16.23533,-5.69629
1987/7/31,1987,7,31,2.03274,50.53013
1987/8/3,1987,8,3,157.65234,95.198
1987/8/4,1987,8,4,-37.39699,5.96716
1987/8/5,1987,8,5,-136.54395,-33.15241
1987/8/6,1987,8,6,-30.70678,-10.18059
1987/8/7,1987,8,7,-30.92544,-42.83385
1987/8/10,1987,8,10,-54.13136,-28.16446
1987/8/11,1987,8,11,54.13136,9.42E-01
1987/8/12,1987,8,12,0,20.66731
1987/8/13,1987,8,13,-45.75942,-8.44292
1987/8/14,1987,8,14,-42.02205,-23.53905
1987/8/17,1987,8,17,-159.11577,-63.72113
1987/8/18,1987,8,18,15.30362,40.05379
1987/8/19,1987,8,19,-59.32777,-10.93044
1987/8/20,1987,8,20,-46.71074,-2.37983
1987/8/21,1987,8,21,-117.87421,-5.71691
1987/8/24,1987,8,24,-69.4886,37.97134
1987/8/25,1987,8,25,9.32964,-14.20038
1987/8/26,1987,8,26,186.96928,-3.79462
1987/8/27,1987,8,27,39.98648,10.90061
1987/8/28,1987,8,28,-55.63674,-50.94561
1987/8/31,1987,8,31,75.49276,0
1987/9/1,1987,9,1,-22.06786,3.35122
1987/9/2,1987,9,2,2.21184,88.58143
1987/9/3,1987,9,3,-31.06872,5.62315
1987/9/4,1987,9,4,-40.27489,9.82303
1987/9/8,1987,9,8,-86.27147,-73.50717
1987/9/9,1987,9,9,99.73798,12.81176
1987/9/10,1987,9,10,64.50587,17.96757
1987/9/11,1987,9,11,-60.0263,-3.30424
1987/9/14,1987,9,14,46.75864,-40.8014
1987/9/15,1987,9,15,19.88632,30.87358
1987/9/16,1987,9,16,6.60859,-3.788
1987/9/17,1987,9,17,-37.58235,19.85026
1987/9/18,1987,9,18,-2.22089,11.3024
1987/9/21,1987,9,21,39.80324,-24.52582
1987/9/22,1987,9,22,-106.96351,23.11463
1987/9/23,1987,9,23,95.9436,7.9907
1987/9/24,1987,9,24,-6.62539,15.00155
